,NM_MUNICIPIO,NM_VOTAVEL,QT_VOTOS,NM_LOCAL_VOTACAO
3347122,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,1,EMEF. BARIGUI
3347583,MONGAGUÁ,SILVIO BAYEUX DA SILVA NETO,1,EE. AGENOR DE CAMPOS
3347591,MONGAGUÁ,MARIA DO ROSARIO LISBOA GONÇALVES,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
3348103,MONGAGUÁ,KELLY DE LIRA CAPATTO,2,EMEIEF CLAUDIA MARIA ANDRELLA
3348104,MONGAGUÁ,KELLY DE LIRA CAPATTO,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
3348586,MONGAGUÁ,EDIMILSON JOAQUIM JUSTINIANO,1,EE. AGENOR DE CAMPOS
3348587,MONGAGUÁ,EDIMILSON JOAQUIM JUSTINIANO,3,EMEF. JACOUB KOUKDJIAN
3349091,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,7,EMEIEF CLAUDIA MARIA ANDRELLA
3349092,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3349094,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,6,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3350128,MONGAGUÁ,DAIANA CRISTINA FRANZEM ANDRELO,1,EMEF. PROF. PEDRO FERNANDES DANTE
3350639,MONGAGUÁ,MARCELO DOS SANTOS CONCEIÇÃO,1,EMEIEF CLAUDIA MARIA ANDRELLA
3351101,MONGAGUÁ,THYAGO JACOB DOS ANJOS PEREIRA,4,EE. PROF. AIDA LEDA BAUER DAVIES
3351103,MONGAGUÁ,THYAGO JACOB DOS ANJOS PEREIRA,1,EMEF. BARIGUI
3351104,MONGAGUÁ,THYAGO JACOB DOS ANJOS PEREIRA,3,EE. AGENOR DE CAMPOS
3351584,MONGAGUÁ,SILVIO BAYEUX DA SILVA NETO,1,EMEF. BARIGUI
3351634,MONGAGUÁ,LUCIANO LARA VIEIRA,3,EMEIEF CLAUDIA MARIA ANDRELLA
3351635,MONGAGUÁ,LUCIANO LARA VIEIRA,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3351639,MONGAGUÁ,LUCIANO LARA VIEIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3352582,MONGAGUÁ,EDIMILSON JOAQUIM JUSTINIANO,3,EMEF. BARIGUI
3352588,MONGAGUÁ,EDIMILSON JOAQUIM JUSTINIANO,2,EE. AGENOR DE CAMPOS
3354103,MONGAGUÁ,FRANCISCA AUDIRENE ROCHA PORTELA,2,EMEIEF CLAUDIA MARIA ANDRELLA
3354108,MONGAGUÁ,FRANCISCA AUDIRENE ROCHA PORTELA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3354608,MONGAGUÁ,LUIZ HUMBERTO MAZÃO JUNIOR,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3355078,MONGAGUÁ,THYAGO JACOB DOS ANJOS PEREIRA,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3355079,MONGAGUÁ,THYAGO JACOB DOS ANJOS PEREIRA,2,EMEF SIRANA KOUKDJIAN
3355081,MONGAGUÁ,THYAGO JACOB DOS ANJOS PEREIRA,4,EMEF SIRANA KOUKDJIAN
3355109,MONGAGUÁ,SILVIO BAYEUX DA SILVA NETO,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3355112,MONGAGUÁ,SILVIO BAYEUX DA SILVA NETO,1,EMEF SIRANA KOUKDJIAN
3355597,MONGAGUÁ,JOSÉ PEDRO FACCINA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3355607,MONGAGUÁ,JOSÉ PEDRO FACCINA,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3355615,MONGAGUÁ,JOSÉ PEDRO FACCINA,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
3355622,MONGAGUÁ,JOSÉ PEDRO FACCINA,5,EMEIEF CLAUDIA MARIA ANDRELLA
3356082,MONGAGUÁ,DIEGO MARTINS DOMINGUES,1,EMEIEF CLAUDIA MARIA ANDRELLA
3356085,MONGAGUÁ,DIEGO MARTINS DOMINGUES,10,EMEF. PROF. PEDRO FERNANDES DANTE
3356091,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,11,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3356098,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,10,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3356100,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,6,EMEF. PREFEITO CASSIMIRO CORREA NETO
3356110,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,6,EMEIEF CLAUDIA MARIA ANDRELLA
3356596,MONGAGUÁ,CLAUDIA GREGÓRIO DA CRUZ,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3357136,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3357139,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3357140,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
3357597,MONGAGUÁ,KELLY DE LIRA CAPATTO,1,EMEIEF CLAUDIA MARIA ANDRELLA
3357608,MONGAGUÁ,KELLY DE LIRA CAPATTO,3,EMEF. PROF. PEDRO FERNANDES DANTE
3358623,MONGAGUÁ,THYAGO JACOB DOS ANJOS PEREIRA,4,EMEF. TONICO SILVA
3359158,MONGAGUÁ,DAIANA CRISTINA FRANZEM ANDRELO,2,EMEIEF. PEQUENO PRÍNCIPE
3359159,MONGAGUÁ,DAIANA CRISTINA FRANZEM ANDRELO,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
3359646,MONGAGUÁ,EDIMILSON JOAQUIM JUSTINIANO,2,EMEF. TONICO SILVA
3361135,MONGAGUÁ,EDIMILSON JOAQUIM JUSTINIANO,1,EE. AGENOR DE CAMPOS
3361671,MONGAGUÁ,JOSÉ PEDRO FACCINA,7,EMEF. BARIGUI
3362159,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,13,EMEF. BARIGUI
3362641,MONGAGUÁ,DIEGO MARTINS DOMINGUES,5,EMEIEF CLAUDIA MARIA ANDRELLA
3362642,MONGAGUÁ,DIEGO MARTINS DOMINGUES,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
3362659,MONGAGUÁ,CARLOS EDUARDO HUBNER DE OLIVEIRA,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
3362660,MONGAGUÁ,CARLOS EDUARDO HUBNER DE OLIVEIRA,1,EMEIEF CLAUDIA MARIA ANDRELLA
3362661,MONGAGUÁ,CARLOS EDUARDO HUBNER DE OLIVEIRA,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3362674,MONGAGUÁ,CLAUDIA LUCIANA DA SILVA MINEIRO MUNIZ,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
3362675,MONGAGUÁ,CLAUDIA LUCIANA DA SILVA MINEIRO MUNIZ,1,EMEF. FLÓRIDA MIRIM
3362678,MONGAGUÁ,RANIERIK FERNANDES DE LIMA,3,EMEIEF CLAUDIA MARIA ANDRELLA
3362679,MONGAGUÁ,RANIERIK FERNANDES DE LIMA,8,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3363123,MONGAGUÁ,RANIERIK FERNANDES DE LIMA,7,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3364166,MONGAGUÁ,ADRIANA DE ALENCAR,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3364648,MONGAGUÁ,SERGIO GUEDES,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
3364649,MONGAGUÁ,SERGIO GUEDES,4,EMEIEF CLAUDIA MARIA ANDRELLA
3364650,MONGAGUÁ,SERGIO GUEDES,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3365159,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,11,EMEF. FLÓRIDA MIRIM
3365160,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,7,EMEF. IVONE DE ALMEIDA MONTEIRO
3365161,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,4,EE. AGENOR DE CAMPOS
3366700,MONGAGUÁ,MARCELO DOS SANTOS CONCEIÇÃO,2,EMEIEF. PEQUENO PRÍNCIPE
3366701,MONGAGUÁ,MARCELO DOS SANTOS CONCEIÇÃO,3,EE. AGENOR DE CAMPOS
3366703,MONGAGUÁ,LUIZ HUMBERTO MAZÃO JUNIOR,1,EE. PROF. ARACY DA SILVA FREITAS
3367679,MONGAGUÁ,ABNER ALMEIDA BEZERRA,1,EMEIEF. PEQUENO PRÍNCIPE
3367688,MONGAGUÁ,JOSÉ PEDRO FACCINA,4,EE. PROF. ARACY DA SILVA FREITAS
3367689,MONGAGUÁ,JOSÉ PEDRO FACCINA,14,EMEIEF CLAUDIA MARIA ANDRELLA
3367708,MONGAGUÁ,LUCIANO LARA VIEIRA,1,EMEIEF. PEQUENO PRÍNCIPE
3367721,MONGAGUÁ,LUCIANO LARA VIEIRA,1,EMEF. FLÓRIDA MIRIM
3367723,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,5,EE. PROF. ARACY DA SILVA FREITAS
3367724,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,10,EMEIEF CLAUDIA MARIA ANDRELLA
3368169,MONGAGUÁ,LUCIANO LARA VIEIRA,2,EMEF. IVONE DE ALMEIDA MONTEIRO
3368175,MONGAGUÁ,LUCIANO LARA VIEIRA,2,EE. AGENOR DE CAMPOS
3368221,MONGAGUÁ,CLAUDIA GREGÓRIO DA CRUZ,1,EE. PROF. ARACY DA SILVA FREITAS
3368668,MONGAGUÁ,DIEGO MARTINS DOMINGUES,6,EMEIEF. PEQUENO PRÍNCIPE
3368670,MONGAGUÁ,DIEGO MARTINS DOMINGUES,6,EMEF. PREFEITO CASSIMIRO CORREA NETO
3369149,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,2,EE. PROF. ARACY DA SILVA FREITAS
3369150,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,2,EMEIEF CLAUDIA MARIA ANDRELLA
3369572,MONGAGUÁ,MARIA DO ROSARIO LISBOA GONÇALVES,2,EMEIEF. PEQUENO PRÍNCIPE
3369573,MONGAGUÁ,MARIA DO ROSARIO LISBOA GONÇALVES,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
3369588,MONGAGUÁ,FRANCISCA AUDIRENE ROCHA PORTELA,1,EMEIEF. PEQUENO PRÍNCIPE
3369591,MONGAGUÁ,PAULO HENRIQUE VILELA,2,EMEIEF. PEQUENO PRÍNCIPE
3370067,MONGAGUÁ,KELLY DE LIRA CAPATTO,1,EMEIEF. PEQUENO PRÍNCIPE
3370073,MONGAGUÁ,KELLY DE LIRA CAPATTO,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
3370261,MONGAGUÁ,EDUARDO SANTANA ROQUE DA SILVA,5,EMEF. PREFEITO CASSIMIRO CORREA NETO
3370275,MONGAGUÁ,EDUARDO SANTANA ROQUE DA SILVA,20,EMEIEF CLAUDIA MARIA ANDRELLA
3370295,MONGAGUÁ,EDUARDO SANTANA ROQUE DA SILVA,9,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3370582,MONGAGUÁ,LIRIAN MARCIA DA CONCEIÇÃO TAFURI,1,EMEIEF CLAUDIA MARIA ANDRELLA
3370599,MONGAGUÁ,LIRIAN MARCIA DA CONCEIÇÃO TAFURI,1,EMEF. FLÓRIDA MIRIM
3370749,MONGAGUÁ,EDUARDO SANTANA ROQUE DA SILVA,6,EMEF. FLÓRIDA MIRIM
3371070,MONGAGUÁ,VALTER SILVA DE LIRA,1,EMEIEF CLAUDIA MARIA ANDRELLA
3371071,MONGAGUÁ,MANOEL MESSIAS DE ALMEIDA,1,EMEF SIRANA KOUKDJIAN
3371277,MONGAGUÁ,MAURO WILLIANS KHATAUNIAN,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3371580,MONGAGUÁ,DAIANA CRISTINA FRANZEM ANDRELO,1,EMEF SIRANA KOUKDJIAN
3372072,MONGAGUÁ,MARCOS SIQUEIRA GONÇALVES,1,EMEF. BARIGUI
3372073,MONGAGUÁ,MARCOS SIQUEIRA GONÇALVES,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3372292,MONGAGUÁ,ODIRLEY VASCÃO,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3372792,MONGAGUÁ,VOTO NULO,6,EMEF. JACOUB KOUKDJIAN
3372794,MONGAGUÁ,VOTO NULO,5,EMEF. IVONE DE ALMEIDA MONTEIRO
3372811,MONGAGUÁ,VOTO NULO,6,EMEF. TONICO SILVA
3373116,MONGAGUÁ,MARCIA GERUSA DA SILVA LIMA,1,EMEF SIRANA KOUKDJIAN
3373798,MONGAGUÁ,EDUARDO ALVES MENNUCCI,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3373807,MONGAGUÁ,EDUARDO ALVES MENNUCCI,1,EMEIEF. PEQUENO PRÍNCIPE
3375065,MONGAGUÁ,RANIERIK FERNANDES DE LIMA,1,EMEIEF. PEQUENO PRÍNCIPE
3375076,MONGAGUÁ,RANIERIK FERNANDES DE LIMA,7,EMEF. IVONE DE ALMEIDA MONTEIRO
3375078,MONGAGUÁ,RANIERIK FERNANDES DE LIMA,3,EE. AGENOR DE CAMPOS
3375623,MONGAGUÁ,JOSÉ PEDRO FACCINA,7,EMEF. BARIGUI
3376063,MONGAGUÁ,JOSÉ PEDRO FACCINA,5,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3376068,MONGAGUÁ,JOSÉ PEDRO FACCINA,8,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3376069,MONGAGUÁ,JOSÉ PEDRO FACCINA,3,EMEF SIRANA KOUKDJIAN
3376070,MONGAGUÁ,JOSÉ PEDRO FACCINA,6,EMEF. PROF. PEDRO FERNANDES DANTE
3376109,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,10,EMEF. BARIGUI
3376111,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,7,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3376114,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,7,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3376115,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,15,EMEF SIRANA KOUKDJIAN
3376116,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,7,EMEF. PROF. PEDRO FERNANDES DANTE
3376250,MONGAGUÁ,FRANCISCO DOUGLAS SANTOS CAMPOS,2,EMEF. JACOUB KOUKDJIAN
3376251,MONGAGUÁ,FRANCISCO DOUGLAS SANTOS CAMPOS,3,EMEF. IVONE DE ALMEIDA MONTEIRO
3376615,MONGAGUÁ,CLAUDIA GREGÓRIO DA CRUZ,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3376618,MONGAGUÁ,CLAUDIA GREGÓRIO DA CRUZ,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3376619,MONGAGUÁ,CLAUDIA GREGÓRIO DA CRUZ,3,EMEF SIRANA KOUKDJIAN
3376771,MONGAGUÁ,FRANCISCA ELIAS DA SILVA,1,EMEF. TONICO SILVA
3377069,MONGAGUÁ,VANDERLEI ALVES CARDOSO,2,EMEF. BARIGUI
3377083,MONGAGUÁ,DIEGO MARTINS DOMINGUES,9,EMEF SIRANA KOUKDJIAN
3377086,MONGAGUÁ,DIEGO MARTINS DOMINGUES,1,EMEIEF CLAUDIA MARIA ANDRELLA
3377089,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,2,EE. PROF. ARACY DA SILVA FREITAS
3377090,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3377286,MONGAGUÁ,ROSEMARY DE SOUZA SILVA SANTOS,1,EE. PROF. ARACY DA SILVA FREITAS
3377580,MONGAGUÁ,DURVALENO DEUSDARA BRITO,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
3377587,MONGAGUÁ,MARIA DO ROSARIO LISBOA GONÇALVES,3,EMEF SIRANA KOUKDJIAN
3377590,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,1,EMEF. BARIGUI
3377594,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3377595,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,2,EMEF SIRANA KOUKDJIAN
3377596,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,2,EMEF. PROF. PEDRO FERNANDES DANTE
3377599,MONGAGUÁ,DURVALENO DEUSDARA BRITO,6,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3377617,MONGAGUÁ,KELLY DE LIRA CAPATTO,2,EMEF SIRANA KOUKDJIAN
3377618,MONGAGUÁ,KELLY DE LIRA CAPATTO,1,EMEIEF CLAUDIA MARIA ANDRELLA
3377761,MONGAGUÁ,LUIZ BERBIZ DE OLIVEIRA,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3377765,MONGAGUÁ,LUIZ BERBIZ DE OLIVEIRA,3,EMEIEF. PEQUENO PRÍNCIPE
3378316,MONGAGUÁ,RODRIGO IRLANDO RODRIGUES FURTADO,11,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3378320,MONGAGUÁ,RODRIGO IRLANDO RODRIGUES FURTADO,10,EMEIEF. PEQUENO PRÍNCIPE
3379129,MONGAGUÁ,LUCIANO LARA VIEIRA,5,EE. PROF. ARACY DA SILVA FREITAS
3379133,MONGAGUÁ,LUCIANO LARA VIEIRA,4,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3379136,MONGAGUÁ,DAIANA CRISTINA FRANZEM ANDRELO,2,EMEF. PROF. PEDRO FERNANDES DANTE
3379303,MONGAGUÁ,JOSÉ BENJAMIN OVIN VEGA JUNIOR,1,EMEIEF. PEQUENO PRÍNCIPE
3380318,MONGAGUÁ,LILIAN CRISTIANE ALVES RIBEIRO,1,EMEF. TONICO SILVA
3380332,MONGAGUÁ,LILIAN CRISTIANE ALVES RIBEIRO,1,EE. PROF. ARACY DA SILVA FREITAS
3380814,MONGAGUÁ,MAURO WILLIANS KHATAUNIAN,5,EMEF. BARIGUI
3381142,MONGAGUÁ,FRANCISCA AUDIRENE ROCHA PORTELA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3381777,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,4,EMEF. TONICO SILVA
3381783,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,3,EMEF. TONICO SILVA
3381792,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,10,EE. PROF. ARACY DA SILVA FREITAS
3381807,MONGAGUÁ,KATE MIRANDA KOPCHAK,2,EMEF. TONICO SILVA
3381830,MONGAGUÁ,KATE MIRANDA KOPCHAK,1,EE. PROF. ARACY DA SILVA FREITAS
3382601,MONGAGUÁ,CARLOS EDUARDO HUBNER DE OLIVEIRA,3,EMEIEF CLAUDIA MARIA ANDRELLA
3382602,MONGAGUÁ,CARLOS EDUARDO HUBNER DE OLIVEIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3382603,MONGAGUÁ,CARLOS EDUARDO HUBNER DE OLIVEIRA,1,EE. AGENOR DE CAMPOS
3382608,MONGAGUÁ,CLAUDIA LUCIANA DA SILVA MINEIRO MUNIZ,2,EMEIEF CLAUDIA MARIA ANDRELLA
3382609,MONGAGUÁ,CLAUDIA LUCIANA DA SILVA MINEIRO MUNIZ,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3382610,MONGAGUÁ,CLAUDIA LUCIANA DA SILVA MINEIRO MUNIZ,2,EE. AGENOR DE CAMPOS
3383312,MONGAGUÁ,ODIRLEY VASCÃO,2,EMEF. BARIGUI
3383630,MONGAGUÁ,SERGIO GUEDES,2,EMEIEF CLAUDIA MARIA ANDRELLA
3383631,MONGAGUÁ,SERGIO GUEDES,1,EE. AGENOR DE CAMPOS
3384642,MONGAGUÁ,JOSÉ PEDRO FACCINA,14,EMEIEF CLAUDIA MARIA ANDRELLA
3384643,MONGAGUÁ,JOSÉ PEDRO FACCINA,4,EMEF. PREFEITO CASSIMIRO CORREA NETO
3384825,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,1,EMEF. JACOUB KOUKDJIAN
3384833,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,4,EMEF. IVONE DE ALMEIDA MONTEIRO
3385117,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,9,EMEIEF CLAUDIA MARIA ANDRELLA
3385118,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,7,EMEF. PREFEITO CASSIMIRO CORREA NETO
3385302,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,3,EMEF. TONICO SILVA
3385312,MONGAGUÁ,EDUARDO ALVES MENNUCCI,2,EMEF. BARIGUI
3385623,MONGAGUÁ,VANDERLEI ALVES CARDOSO,2,EMEIEF CLAUDIA MARIA ANDRELLA
3386166,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,3,EMEIEF CLAUDIA MARIA ANDRELLA
3386167,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
3386170,MONGAGUÁ,DIEGO MARTINS DOMINGUES,7,EMEF. PROF. PEDRO FERNANDES DANTE
3386356,MONGAGUÁ,UBIRACI LOUREIRO SARZEDAS,1,EMEF. BARIGUI
3387116,MONGAGUÁ,RANIERIK FERNANDES DE LIMA,8,EE. PROF. ARACY DA SILVA FREITAS
3387122,MONGAGUÁ,RANIERIK FERNANDES DE LIMA,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3387846,MONGAGUÁ,FRANCISCA ELIAS DA SILVA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3388118,MONGAGUÁ,PAULO HENRIQUE VILELA,2,EMEF. PROF. PEDRO FERNANDES DANTE
3388153,MONGAGUÁ,KELLY DE LIRA CAPATTO,2,EMEF. PROF. PEDRO FERNANDES DANTE
3388319,MONGAGUÁ,ROSEMARY DE SOUZA SILVA SANTOS,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3388631,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,1,EMEF. JACOUB KOUKDJIAN
3389145,MONGAGUÁ,MARCOS SIQUEIRA GONÇALVES,1,EMEF. PROF. PEDRO FERNANDES DANTE
3389614,MONGAGUÁ,MANOEL MESSIAS DE ALMEIDA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3389615,MONGAGUÁ,MANOEL MESSIAS DE ALMEIDA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3389616,MONGAGUÁ,VALTER SILVA DE LIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3390139,MONGAGUÁ,DAIANA CRISTINA FRANZEM ANDRELO,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3390158,MONGAGUÁ,ABNER ALMEIDA BEZERRA,1,EMEF. JACOUB KOUKDJIAN
3390329,MONGAGUÁ,SILVIO VIANA VIEIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3390344,MONGAGUÁ,LUIZ BERBIZ DE OLIVEIRA,3,EMEF. BARIGUI
3390350,MONGAGUÁ,SILVIO VIANA VIEIRA,4,EE. AGENOR DE CAMPOS
3391122,MONGAGUÁ,LUCIANO LARA VIEIRA,1,EMEF. JACOUB KOUKDJIAN
3391139,MONGAGUÁ,LAÉRCIO PAIVA,1,EMEIEF CLAUDIA MARIA ANDRELLA
3391629,MONGAGUÁ,JOSÉ HELENO DOS SANTOS JUNIOR,2,EMEIEF CLAUDIA MARIA ANDRELLA
3392327,MONGAGUÁ,LILIAN CRISTIANE ALVES RIBEIRO,1,EE. AGENOR DE CAMPOS
3392658,MONGAGUÁ,JOSÉ PEDRO FACCINA,8,EMEIEF CLAUDIA MARIA ANDRELLA
3392669,MONGAGUÁ,JOSÉ PEDRO FACCINA,6,EMEF. PROF. PEDRO FERNANDES DANTE
3392807,MONGAGUÁ,RODRIGO IRLANDO RODRIGUES FURTADO,6,EMEF. BARIGUI
3392866,MONGAGUÁ,VOTO NULO,16,EMEIEF. PEQUENO PRÍNCIPE
3393143,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,2,EMEIEF CLAUDIA MARIA ANDRELLA
3393147,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,1,EMEF. PROF. PEDRO FERNANDES DANTE
3393332,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,5,EE. AGENOR DE CAMPOS
3393333,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,4,EE. AGENOR DE CAMPOS
3393334,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3393357,MONGAGUÁ,KATE MIRANDA KOPCHAK,1,EE. AGENOR DE CAMPOS
3393358,MONGAGUÁ,KATE MIRANDA KOPCHAK,1,EE. AGENOR DE CAMPOS
3393636,MONGAGUÁ,VANDERLEI ALVES CARDOSO,2,EMEIEF CLAUDIA MARIA ANDRELLA
3393819,MONGAGUÁ,KATE MIRANDA KOPCHAK,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3394158,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,2,EMEF. PROF. PEDRO FERNANDES DANTE
3395146,MONGAGUÁ,MARIA REGINA CORREIA,1,EMEIEF CLAUDIA MARIA ANDRELLA
3395165,MONGAGUÁ,DURVALENO DEUSDARA BRITO,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3395814,MONGAGUÁ,SIMONE CRISTINA DE MELO,1,EMEIEF CLAUDIA MARIA ANDRELLA
3395851,MONGAGUÁ,SIMONE CRISTINA DE MELO,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3396314,MONGAGUÁ,FRANCISCO DOUGLAS SANTOS CAMPOS,1,EMEIEF. PEQUENO PRÍNCIPE
3396316,MONGAGUÁ,DANIEL SOARES DA SILVA,13,EMEIEF CLAUDIA MARIA ANDRELLA
3396320,MONGAGUÁ,SIMONE CRISTINA DE MELO,2,EE. AGENOR DE CAMPOS
3396357,MONGAGUÁ,DANIEL SOARES DA SILVA,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3396359,MONGAGUÁ,DANIEL SOARES DA SILVA,3,EE. AGENOR DE CAMPOS
3396682,MONGAGUÁ,DIEGO MARTINS DOMINGUES,2,EMEIEF CLAUDIA MARIA ANDRELLA
3396683,MONGAGUÁ,DIEGO MARTINS DOMINGUES,8,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3396687,MONGAGUÁ,DIEGO MARTINS DOMINGUES,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3398176,MONGAGUÁ,MARIA DO ROSARIO LISBOA GONÇALVES,1,EMEIEF CLAUDIA MARIA ANDRELLA
3398179,MONGAGUÁ,MARIA DO ROSARIO LISBOA GONÇALVES,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
