,NM_MUNICIPIO,DS_CARGO,NM_VOTAVEL,QT_VOTOS,NM_LOCAL_VOTACAO
5642587,MONGAGUÁ,Vereador,SANDRA MARISA RIBEIRO,1,EE. PROF. AIDA LEDA BAUER DAVIES
5643371,MONGAGUÁ,Vereador,SUELI MOREIRA BRITO DOS SANTOS,1,EE. AGENOR DE CAMPOS
5644275,MONGAGUÁ,Vereador,HYURI RODRIGUES BORGES,1,EMEF. PROF. PEDRO FERNANDES DANTE
5645123,MONGAGUÁ,Vereador,ARGEO ARIAS RODRIGUES FILHO,2,EMEF. VERA CRUZ
5645166,MONGAGUÁ,Vereador,IVAN BISPO DOS SANTOS,1,EMEIEF. PEQUENO PRÍNCIPE
5645478,MONGAGUÁ,Vereador,CARLOS SILVA SANTOS NETO,7,EE. PROF. ARACY DA SILVA FREITAS
5646056,MONGAGUÁ,Vereador,RICHARD KOTZENT,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
5648263,MONGAGUÁ,Vereador,PATRICIA REGINA VIUDE HERRADA,1,EMEF. VERA CRUZ
5648420,MONGAGUÁ,Vereador,CARLOS SILVA SANTOS NETO,3,EE. AGENOR DE CAMPOS
5648672,MONGAGUÁ,Vereador,FÁBIO RIBEIRO ARENA,6,EMEIEF SÍTIO DO PICA PAU AMARELO
5649098,MONGAGUÁ,Vereador,RICHARD KOTZENT,2,EMEF. BARIGUI
5649255,MONGAGUÁ,Vereador,PRISCILA OLIVEIRA PICON,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
5649517,MONGAGUÁ,Vereador,MARCUS VINICIUS PEREIRA,1,EE. AGENOR DE CAMPOS
5650891,MONGAGUÁ,Vereador,AUREO TADEUS DA SILVA,2,EMEF. REGINA MARIA
5650995,MONGAGUÁ,Vereador,LUCAS EDUARDO DA SILVA SAMPAIO,1,EMEF. BARIGUI
5654391,MONGAGUÁ,Vereador,AUREO TADEUS DA SILVA,3,EMEF. REGINA MARIA
5655504,MONGAGUÁ,Vereador,MARCUS VINICIUS PEREIRA,4,EMEF. REGINA MARIA
5655641,MONGAGUÁ,Vereador,ALINI ARAUJO ONORIO,2,EMEF. VERA CRUZ
5655748,MONGAGUÁ,Vereador,VOTO BRANCO,12,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
5656195,MONGAGUÁ,Vereador,ELISANGELA DE MOURA VALESI,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
5657961,MONGAGUÁ,Vereador,LILIAN SOLEDAD DA SILVA DE SOUZA,3,EMEF. VERA CRUZ
5657968,MONGAGUÁ,Vereador,AURIVALDO JOSÉ DOS SANTOS,4,EMEIEF. PEQUENO PRÍNCIPE
5658768,MONGAGUÁ,Vereador,PATRICIA REGINA VIUDE HERRADA,1,EMEF. PROF. PEDRO FERNANDES DANTE
5658788,MONGAGUÁ,Vereador,MARIA DO ROSARIO LISBOA GONÇALVES,1,EE. AGENOR DE CAMPOS
5658859,MONGAGUÁ,Vereador,AUREO TADEUS DA SILVA,4,EE. AGENOR DE CAMPOS
5658891,MONGAGUÁ,Vereador,AUREO TADEUS DA SILVA,2,EE. PROF. AIDA LEDA BAUER DAVIES
5659274,MONGAGUÁ,Vereador,TIAGO JOSÉ DE OLIVEIRA,2,EMEF. REGINA MARIA
5659729,MONGAGUÁ,Vereador,VOTO BRANCO,10,EE. AGENOR DE CAMPOS
5659763,MONGAGUÁ,Vereador,ALINI ARAUJO ONORIO,1,EMEF. REGINA MARIA
5660150,MONGAGUÁ,Vereador,VOTO NULO,8,EE. PROF. AIDA LEDA BAUER DAVIES
5660220,MONGAGUÁ,Vereador,ELISANGELA DE MOURA VALESI,1,EMEF. FLÓRIDA MIRIM
5660972,MONGAGUÁ,Vereador,LILIAN SOLEDAD DA SILVA DE SOUZA,9,EMEIEF. PEQUENO PRÍNCIPE
5662749,MONGAGUÁ,Vereador,MARIA DO ROSARIO LISBOA GONÇALVES,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
5662781,MONGAGUÁ,Vereador,VOTO BRANCO,6,EMEIEF. PROF. CÉLIA PUPO DE JESUS
5664850,MONGAGUÁ,Vereador,AUREO TADEUS DA SILVA,7,EMEF. IVONE DE ALMEIDA MONTEIRO
5665632,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
5665866,MONGAGUÁ,Vereador,AUREO TADEUS DA SILVA,3,EMEF. TONICO SILVA
5667340,MONGAGUÁ,Vereador,PRISCILA OLIVEIRA PICON,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
5667755,MONGAGUÁ,Vereador,MARIA DO ROSARIO LISBOA GONÇALVES,1,EE. PROF. ARACY DA SILVA FREITAS
5667926,MONGAGUÁ,Vereador,AURIVALDO JOSÉ DOS SANTOS,2,EMEF. FLÓRIDA MIRIM
5668243,MONGAGUÁ,Vereador,VOTO BRANCO,10,EE. PROF. ARACY DA SILVA FREITAS
5670284,MONGAGUÁ,Vereador,THIAGO DOS REIS SANTOS,1,EMEIEF. PEQUENO PRÍNCIPE
5670366,MONGAGUÁ,Vereador,SILVIO VIANA VIEIRA,1,EMEF. BARIGUI
5671108,MONGAGUÁ,Vereador,VOTO NULO,11,EMEF. VERA CRUZ
5671497,MONGAGUÁ,Vereador,MARCUS VINICIUS PEREIRA,1,EE. AGENOR DE CAMPOS
5671717,MONGAGUÁ,Vereador,ELISANGELA DE MOURA VALESI,1,EMEF. BARIGUI
5672210,MONGAGUÁ,Vereador,LUCIANO LARA VIEIRA,6,EMEIEF SÍTIO DO PICA PAU AMARELO
5672232,MONGAGUÁ,Vereador,ANTONIO EDUARDO DOS SANTOS,9,EMEF. TONICO SILVA
5672980,MONGAGUÁ,Vereador,MARCUS VINICIUS PEREIRA,2,EE. PROF. AIDA LEDA BAUER DAVIES
5674040,MONGAGUÁ,Vereador,JUCINÉIA OLIVEIRA ALVES FERREIRA,2,EMEF. PROF. PEDRO FERNANDES DANTE
5674230,MONGAGUÁ,Vereador,RENATO CARBALLO LORENZO,3,EMEF. TONICO SILVA
5674339,MONGAGUÁ,Vereador,SÉRGIO APARECIDO DOS SANTOS,3,EMEIEF. PEQUENO PRÍNCIPE
5674625,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,6,EE. PROF. AIDA LEDA BAUER DAVIES
5675466,MONGAGUÁ,Vereador,ANDERSON GONÇALVES DA ROCHA,3,EMEF. IVONE DE ALMEIDA MONTEIRO
5675685,MONGAGUÁ,Vereador,LUCIANO LARA VIEIRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
5676014,MONGAGUÁ,Vereador,ANDERSON GONÇALVES DA ROCHA,2,EMEF. TONICO SILVA
5676111,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
5676514,MONGAGUÁ,Vereador,CARLOS NOGUEIRA DA SILVA,1,EMEF. TONICO SILVA
5676593,MONGAGUÁ,Vereador,VOTO NULO,9,EMEF. TONICO SILVA
5676622,MONGAGUÁ,Vereador,VOTO NULO,14,EMEF. JACOUB KOUKDJIAN
5676655,MONGAGUÁ,Vereador,ELISANGELA DE MOURA VALESI,2,EMEF. BARIGUI
5677897,MONGAGUÁ,Vereador,SILVIO VIANA VIEIRA,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
5678318,MONGAGUÁ,Vereador,THIAGO DOS REIS SANTOS,4,EMEIEF. PROF. CÉLIA PUPO DE JESUS
5678851,MONGAGUÁ,Vereador,SILVIO VIANA VIEIRA,1,EMEF. VERA CRUZ
5679335,MONGAGUÁ,Vereador,DANIEL SOARES DA SILVA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
5679714,MONGAGUÁ,Vereador,PATRICIA REGINA VIUDE HERRADA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
5684429,MONGAGUÁ,Vereador,JAQUELINE DE ARAÚJO IVANOFF,2,EMEIEF. PEQUENO PRÍNCIPE
5684494,MONGAGUÁ,Vereador,APARECIDA MARIA DE APARÍCIO DE PAULA E SILVA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
5684714,MONGAGUÁ,Vereador,VOTO BRANCO,6,EMEF. IVONE DE ALMEIDA MONTEIRO
5685025,MONGAGUÁ,Vereador,APARECIDA MARIA DE APARÍCIO DE PAULA E SILVA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
5685200,MONGAGUÁ,Vereador,TIAGO JOSÉ DE OLIVEIRA,6,EMEIEF. PEQUENO PRÍNCIPE
5685728,MONGAGUÁ,Vereador,VOTO BRANCO,5,EMEF. TONICO SILVA
5686756,MONGAGUÁ,Vereador,PATRICIA REGINA VIUDE HERRADA,2,EE. PROF. AIDA LEDA BAUER DAVIES
5687676,MONGAGUÁ,Vereador,PAULO HENRIQUE DOMINGOS RAMOS,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
5688755,MONGAGUÁ,Vereador,TIAGO JOSÉ DE OLIVEIRA,6,EMEF. PROF. PEDRO FERNANDES DANTE
5690369,MONGAGUÁ,Vereador,DANIEL SOARES DA SILVA,4,EE. AGENOR DE CAMPOS
5691428,MONGAGUÁ,Vereador,CARLOS SILVA SANTOS NETO,20,EMEIEF. PEQUENO PRÍNCIPE
5692571,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,4,EMEF. PREFEITO CASSIMIRO CORREA NETO
5692721,MONGAGUÁ,Vereador,PATRICIA REGINA VIUDE HERRADA,2,EMEF. IVONE DE ALMEIDA MONTEIRO
5693245,MONGAGUÁ,Vereador,PATRICIA REGINA VIUDE HERRADA,2,EMEF. TONICO SILVA
5693368,MONGAGUÁ,Vereador,MAURO WILLIANS KHATAUNIAN,6,EMEF. BARIGUI
5694238,MONGAGUÁ,Vereador,TIAGO JOSÉ DE OLIVEIRA,10,EMEF. PROF. PEDRO FERNANDES DANTE
5694699,MONGAGUÁ,Vereador,ALINI ARAUJO ONORIO,2,EMEF. PROF. PEDRO FERNANDES DANTE
5694912,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,1,EMEF. REGINA MARIA
5695104,MONGAGUÁ,Vereador,MARIA DO ROSARIO LISBOA GONÇALVES,2,EE. PROF. ARACY DA SILVA FREITAS
5695265,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,10,EE. PROF. ARACY DA SILVA FREITAS
5696066,MONGAGUÁ,Vereador,ARGEO ARIAS RODRIGUES FILHO,1,EMEF. VERA CRUZ
5696351,MONGAGUÁ,Vereador,CARLOS EDUARDO HUBNER DE OLIVEIRA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
5696651,MONGAGUÁ,Vereador,ELISANGELA DE MOURA VALESI,1,EMEF. FLÓRIDA MIRIM
5696753,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,2,EE. AGENOR DE CAMPOS
5697073,MONGAGUÁ,Vereador,VOTO BRANCO,4,EE. PROF. ARACY DA SILVA FREITAS
5697122,MONGAGUÁ,Vereador,GIOVANNA FREIRE,1,EMEF. BARIGUI
5697358,MONGAGUÁ,Vereador,CARLOS EDUARDO HUBNER DE OLIVEIRA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
5697438,MONGAGUÁ,Vereador,FABRICIO GARCIA LUIZ DE ALMEIDA,1,EMEF. BARIGUI
5697588,MONGAGUÁ,Vereador,CARLOS EDUARDO MARTINS,1,EMEF. TONICO SILVA
5699212,MONGAGUÁ,Vereador,TIAGO JOSÉ DE OLIVEIRA,5,EMEF SIRANA KOUKDJIAN
5701857,MONGAGUÁ,Vereador,CARLOS EDUARDO HUBNER DE OLIVEIRA,3,EMEF. PROF. PEDRO FERNANDES DANTE
5702357,MONGAGUÁ,Vereador,SIDNEY DA SILVA LOPES,4,EE. PROF. AIDA LEDA BAUER DAVIES
5702674,MONGAGUÁ,Vereador,ARGEO ARIAS RODRIGUES FILHO,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
5702680,MONGAGUÁ,Vereador,RENATO CARBALLO LORENZO,4,EE. AGENOR DE CAMPOS
5702701,MONGAGUÁ,Vereador,TIAGO JOSÉ DE OLIVEIRA,3,EMEF. VERA CRUZ
5703844,MONGAGUÁ,Vereador,SIDNEY DA SILVA LOPES,1,EMEF. REGINA MARIA
5704459,MONGAGUÁ,Vereador,JUCINÉIA OLIVEIRA ALVES FERREIRA,2,EE. PROF. ARACY DA SILVA FREITAS
5704460,MONGAGUÁ,Vereador,EDILENA DAS GRAÇAS SILVA CALLIPO CAVALCANTI,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
5705035,MONGAGUÁ,Vereador,FABRICIO GARCIA LUIZ DE ALMEIDA,1,EMEF. BARIGUI
5705426,MONGAGUÁ,Vereador,ELISANGELA DE MOURA VALESI,1,EE. PROF. AIDA LEDA BAUER DAVIES
5705457,MONGAGUÁ,Vereador,MAURÍCIO DE ZAGIACOMO,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
5705464,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,6,EMEIEF. PROF. CÉLIA PUPO DE JESUS
5705494,MONGAGUÁ,Vereador,APARECIDA MARIA DE APARÍCIO DE PAULA E SILVA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
5705779,MONGAGUÁ,Vereador,SÉRGIO APARECIDO DOS SANTOS,3,EMEF. JACOUB KOUKDJIAN
5706948,MONGAGUÁ,Vereador,FABRICIO GARCIA LUIZ DE ALMEIDA,1,EMEF. VERA CRUZ
5706956,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,6,EMEF. IVONE DE ALMEIDA MONTEIRO
5708278,MONGAGUÁ,Vereador,LOURDES ALVES SANTANA BRANCO,2,EMEF SIRANA KOUKDJIAN
5708294,MONGAGUÁ,Vereador,CARLOS EDUARDO HUBNER DE OLIVEIRA,1,EE. AGENOR DE CAMPOS
5708793,MONGAGUÁ,Vereador,LUIZ BERBIZ DE OLIVEIRA,2,EMEF. VERA CRUZ
5709909,MONGAGUÁ,Vereador,FABRICIO GARCIA LUIZ DE ALMEIDA,1,EMEF. BARIGUI
5710448,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,1,EMEF. PROF. PEDRO FERNANDES DANTE
5712464,MONGAGUÁ,Vereador,JUCINÉIA OLIVEIRA ALVES FERREIRA,1,EMEF. REGINA MARIA
5712480,MONGAGUÁ,Vereador,ABRAÃO GONÇALVES,2,EMEF. BARIGUI
5713942,MONGAGUÁ,Vereador,JUCINÉIA OLIVEIRA ALVES FERREIRA,1,EMEF. REGINA MARIA
5714958,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,3,EE. AGENOR DE CAMPOS
5715774,MONGAGUÁ,Vereador,SILVIO TAMAGNINI DE AQUINO,1,EMEF. PROF. PEDRO FERNANDES DANTE
5716409,MONGAGUÁ,Vereador,ROGÉRIO SIMÕES DE ARAÚJO,2,EE. AGENOR DE CAMPOS
5717534,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,3,EMEF. TONICO SILVA
5717563,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,3,EMEF. JACOUB KOUKDJIAN
5718444,MONGAGUÁ,Vereador,ROGÉRIO SIMÕES DE ARAÚJO,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
5720013,MONGAGUÁ,Vereador,RICHARD KOTZENT,1,EE. PROF. ARACY DA SILVA FREITAS
5722301,MONGAGUÁ,Vereador,CARLOS EDUARDO HUBNER DE OLIVEIRA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
5722782,MONGAGUÁ,Vereador,SILVIO TAMAGNINI DE AQUINO,1,EMEF. PROF. PEDRO FERNANDES DANTE
5722858,MONGAGUÁ,Vereador,RENATO PORTELA ARAÚJO,6,EMEF. REGINA MARIA
5722901,MONGAGUÁ,Vereador,ROGÉRIO SIMÕES DE ARAÚJO,1,EE. PROF. ARACY DA SILVA FREITAS
5724233,MONGAGUÁ,Vereador,SÉRGIO APARECIDO DOS SANTOS,3,EE. AGENOR DE CAMPOS
5727289,MONGAGUÁ,Vereador,CARLOS EDUARDO HUBNER DE OLIVEIRA,11,EMEF. FLÓRIDA MIRIM
5727764,MONGAGUÁ,Vereador,SÉRGIO APARECIDO DOS SANTOS,1,EMEF. JACOUB KOUKDJIAN
5727831,MONGAGUÁ,Vereador,SILVIO TAMAGNINI DE AQUINO,2,EE. AGENOR DE CAMPOS
5728722,MONGAGUÁ,Vereador,SÉRGIO APARECIDO DOS SANTOS,3,EE. PROF. AIDA LEDA BAUER DAVIES
5732189,MONGAGUÁ,Vereador,SÉRGIO SILVESTRE RODRIGUES,9,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
5733118,MONGAGUÁ,Vereador,ADRIANA GALINDO DOS SANTOS LEITE,1,EE. AGENOR DE CAMPOS
5733231,MONGAGUÁ,Vereador,CLAUDINEI ISIDORO LEITE,1,EMEF SIRANA KOUKDJIAN
5734047,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,1,EMEF. BARIGUI
5734154,MONGAGUÁ,Vereador,TIAGO JOSÉ DE OLIVEIRA,3,EMEF. FLÓRIDA MIRIM
5734264,MONGAGUÁ,Vereador,SÉRGIO APARECIDO DOS SANTOS,6,EMEF. TONICO SILVA
5735154,MONGAGUÁ,Vereador,ALINI ARAUJO ONORIO,1,EMEF. FLÓRIDA MIRIM
5735298,MONGAGUÁ,Vereador,SILVIO TAMAGNINI DE AQUINO,1,EE. AGENOR DE CAMPOS
5735313,MONGAGUÁ,Vereador,RICARDO POETA,1,EMEF. VERA CRUZ
5735451,MONGAGUÁ,Vereador,ROGÉRIO SIMÕES DE ARAÚJO,4,EMEF. REGINA MARIA
5738067,MONGAGUÁ,Vereador,VOTO NULO,12,EMEF. PREFEITO CASSIMIRO CORREA NETO
5738125,MONGAGUÁ,Vereador,ADRIANA GALINDO DOS SANTOS LEITE,1,EMEF. JACOUB KOUKDJIAN
5738448,MONGAGUÁ,Vereador,ROGÉRIO SIMÕES DE ARAÚJO,3,EMEF. REGINA MARIA
5738989,MONGAGUÁ,Vereador,ABRAÃO GONÇALVES,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
5739153,MONGAGUÁ,Vereador,VOTO BRANCO,13,EMEF. VERA CRUZ
5739442,MONGAGUÁ,Vereador,PAULO DE OLIVEIRA TAVARES,1,EE. AGENOR DE CAMPOS
5740956,MONGAGUÁ,Vereador,LINDAUVA BRANCO LIMA,1,EMEF. BARIGUI
5740984,MONGAGUÁ,Vereador,COSME EDIMAR FERREIRA DE SOUZA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
5741899,MONGAGUÁ,Vereador,CARLOS SILVA SANTOS NETO,8,EMEF. REGINA MARIA
5743419,MONGAGUÁ,Vereador,PAULO DE OLIVEIRA TAVARES,1,EMEF. IVONE DE ALMEIDA MONTEIRO
5744088,MONGAGUÁ,Vereador,VOTO NULO,13,EMEF. BARIGUI
5744426,MONGAGUÁ,Vereador,PAULO DE OLIVEIRA TAVARES,2,EMEF. TONICO SILVA
5745150,MONGAGUÁ,Vereador,IOLANDA ARLETE ARCARI MUNIZ,1,EE. AGENOR DE CAMPOS
5745689,MONGAGUÁ,Vereador,THIAGO DOS REIS SANTOS,7,EMEF. PROF. PEDRO FERNANDES DANTE
5746029,MONGAGUÁ,Vereador,ABRAÃO GONÇALVES,1,EMEF. BARIGUI
5747384,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,4,EMEIEF. PEQUENO PRÍNCIPE
5747925,MONGAGUÁ,Vereador,PAULO DE OLIVEIRA TAVARES,2,EE. PROF. AIDA LEDA BAUER DAVIES
5748008,MONGAGUÁ,Vereador,COSME EDIMAR FERREIRA DE SOUZA,1,EMEF. BARIGUI
5749326,MONGAGUÁ,Vereador,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,1,EMEF. REGINA MARIA
5750685,MONGAGUÁ,Vereador,ITAMAR EDSON DA SILVA,1,EMEF. BARIGUI
5753274,MONGAGUÁ,Vereador,WILTON CARNEIRO DE OLIVEIRA,3,EMEF. VERA CRUZ
5753320,MONGAGUÁ,Vereador,DIEGO ROBERTO ALVES SAES,4,EMEF. BARIGUI
5754539,MONGAGUÁ,Vereador,LINDAUVA BRANCO LIMA,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
5754655,MONGAGUÁ,Vereador,DIEGO MARTINS DOMINGUES,10,EMEF. REGINA MARIA
5756948,MONGAGUÁ,Vereador,LINDAUVA BRANCO LIMA,3,EMEF. VERA CRUZ
5756962,MONGAGUÁ,Vereador,FABRICIO GARCIA LUIZ DE ALMEIDA,2,EMEF. PROF. PEDRO FERNANDES DANTE
5757799,MONGAGUÁ,Vereador,WILTON CARNEIRO DE OLIVEIRA,1,EMEIEF SÍTIO DO PICA PAU AMARELO
5759950,MONGAGUÁ,Vereador,FABRICIO GARCIA LUIZ DE ALMEIDA,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
5761424,MONGAGUÁ,Vereador,FABRICIO GARCIA LUIZ DE ALMEIDA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
5761801,MONGAGUÁ,Vereador,AUREO TADEUS DA SILVA,6,EMEF. PROF. PEDRO FERNANDES DANTE
5763143,MONGAGUÁ,Vereador,FÁBIO RIBEIRO ARENA,8,EMEF. PREFEITO CASSIMIRO CORREA NETO
5763919,MONGAGUÁ,Vereador,ROSANGELA FATIMA MONTE RIBEIRO,1,EMEF. REGINA MARIA
5764235,MONGAGUÁ,Vereador,BENTO ROGÉRIO DE SOUSA DE OLIVEIRA,3,EMEF. TONICO SILVA
5764973,MONGAGUÁ,Vereador,FABRICIO GARCIA LUIZ DE ALMEIDA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
5765693,MONGAGUÁ,Vereador,VOTO NULO,6,EMEF. BARIGUI
5765823,MONGAGUÁ,Vereador,MAURO WILLIANS KHATAUNIAN,1,EE. AGENOR DE CAMPOS
5765825,MONGAGUÁ,Vereador,AUREO TADEUS DA SILVA,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
5766202,MONGAGUÁ,Vereador,SÉRGIO APARECIDO DOS SANTOS,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
5766650,MONGAGUÁ,Vereador,ELISANGELA DE MOURA VALESI,1,EE. AGENOR DE CAMPOS
5766720,MONGAGUÁ,Vereador,MARCELO PIRES FERREIRA,3,EMEF. BARIGUI
5766810,MONGAGUÁ,Vereador,MAURO WILLIANS KHATAUNIAN,1,EE. PROF. AIDA LEDA BAUER DAVIES
5767328,MONGAGUÁ,Vereador,AUREO TADEUS DA SILVA,5,EMEF. IVONE DE ALMEIDA MONTEIRO
5767338,MONGAGUÁ,Vereador,MARISOL ALVES FERREIRA,1,EMEF. VERA CRUZ
5767482,MONGAGUÁ,Vereador,ROSANGELA FATIMA MONTE RIBEIRO,1,EE. AGENOR DE CAMPOS
5767542,MONGAGUÁ,Vereador,MANOEL MESSIAS DE ALMEIDA,2,EMEF. VERA CRUZ
5767947,MONGAGUÁ,Vereador,ROSANGELA FATIMA MONTE RIBEIRO,6,EE. PROF. AIDA LEDA BAUER DAVIES
5768430,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,4,EE. AGENOR DE CAMPOS
5769629,MONGAGUÁ,Vereador,BENTO ROGÉRIO DE SOUSA DE OLIVEIRA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
5769947,MONGAGUÁ,Vereador,FABRICIO GARCIA LUIZ DE ALMEIDA,2,EMEF. VERA CRUZ
5770247,MONGAGUÁ,Vereador,BENTO ROGÉRIO DE SOUSA DE OLIVEIRA,2,EMEF. JACOUB KOUKDJIAN
5770439,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,12,EMEIEF. PROF. CÉLIA PUPO DE JESUS
5770613,MONGAGUÁ,Vereador,BENTO ROGÉRIO DE SOUSA DE OLIVEIRA,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
5770833,MONGAGUÁ,Vereador,AUREO TADEUS DA SILVA,6,EMEF. PROF. PEDRO FERNANDES DANTE
5771719,MONGAGUÁ,Vereador,SÉRGIO APARECIDO DOS SANTOS,1,EMEF. VERA CRUZ
5771859,MONGAGUÁ,Vereador,LILIAN SOLEDAD DA SILVA DE SOUZA,4,EMEF. TONICO SILVA
5772446,MONGAGUÁ,Vereador,ROSANGELA FATIMA MONTE RIBEIRO,2,EMEF. IVONE DE ALMEIDA MONTEIRO
5772641,MONGAGUÁ,Vereador,EVERTON DE ARRUDA ALVES,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
5773421,MONGAGUÁ,Vereador,ROSANGELA FATIMA MONTE RIBEIRO,1,EMEF. TONICO SILVA
5773448,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,2,EE. PROF. ARACY DA SILVA FREITAS
5773818,MONGAGUÁ,Vereador,MAURO WILLIANS KHATAUNIAN,1,EMEF. IVONE DE ALMEIDA MONTEIRO
5774191,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,4,EMEF. BARIGUI
5774385,MONGAGUÁ,Vereador,ELIANA CADENAZZI,2,EE. PROF. ARACY DA SILVA FREITAS
5775419,MONGAGUÁ,Vereador,ELIANA CADENAZZI,1,EE. AGENOR DE CAMPOS
5775616,MONGAGUÁ,Vereador,ELISANGELA DE MOURA VALESI,1,EMEF. JACOUB KOUKDJIAN
5776831,MONGAGUÁ,Vereador,AUREO TADEUS DA SILVA,11,EE. AGENOR DE CAMPOS
5777183,MONGAGUÁ,Vereador,SÉRGIO APARECIDO DOS SANTOS,3,EMEF. VERA CRUZ
5777491,MONGAGUÁ,Vereador,ABRAÃO GONÇALVES,1,EMEF. VERA CRUZ
5777969,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,1,EMEF. REGINA MARIA
5778971,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,4,EMEF. REGINA MARIA
5779864,MONGAGUÁ,Vereador,LILIAN SOLEDAD DA SILVA DE SOUZA,3,EMEF. JACOUB KOUKDJIAN
5780021,MONGAGUÁ,Vereador,ELISEU MARTINS DE JESUS GOMES,5,EMEF. BARIGUI
5780846,MONGAGUÁ,Vereador,VALDOMIRO VICTONI JUNIOR,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
5781119,MONGAGUÁ,Vereador,LUCIANO LARA VIEIRA,3,EMEF. IVONE DE ALMEIDA MONTEIRO
5781512,MONGAGUÁ,Vereador,ADEILSON JOSÉ DA SILVA,5,EMEIEF. PEQUENO PRÍNCIPE
5781825,MONGAGUÁ,Vereador,VALDOMIRO VICTONI JUNIOR,3,EE. PROF. ARACY DA SILVA FREITAS
5782382,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,1,EE. AGENOR DE CAMPOS
5782383,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,7,EE. PROF. AIDA LEDA BAUER DAVIES
5782452,MONGAGUÁ,Vereador,ADEILSON JOSÉ DA SILVA,1,EMEF. FLÓRIDA MIRIM
5784054,MONGAGUÁ,Vereador,EDUARDO SANTANA ROQUE DA SILVA,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
5784773,MONGAGUÁ,Vereador,VALDOMIRO VICTONI JUNIOR,3,EMEF. REGINA MARIA
5785090,MONGAGUÁ,Vereador,EDUARDO SANTANA ROQUE DA SILVA,16,EMEF. BARIGUI
5785694,MONGAGUÁ,Vereador,PRISCILA OLIVEIRA PICON,1,EMEF. REGINA MARIA
5785772,MONGAGUÁ,Vereador,VALDOMIRO VICTONI JUNIOR,1,EMEF. REGINA MARIA
