,NM_MUNICIPIO,NM_VOTAVEL,QT_VOTOS,NM_LOCAL_VOTACAO
6388992,MONGAGUÁ,MARCIO ROGERIO FERREIRA,2,EE. AGENOR DE CAMPOS
6390328,MONGAGUÁ,LINDAUVA BRANCO LIMA,1,EMEF. REGINA MARIA
6392344,MONGAGUÁ,MARIA MARTA SOARES,2,EMEF. REGINA MARIA
6392631,MONGAGUÁ,VANDERLEI GOMES BARBOZA,1,EMEF. VERA CRUZ
6392687,MONGAGUÁ,RENATA JULIA TORTORA RODRIGUES,1,EE. AGENOR DE CAMPOS
6392979,MONGAGUÁ,RICKSON COSTA SILVA,2,EE. AGENOR DE CAMPOS
6393880,MONGAGUÁ,ANDRÉ DA SILVA ROCHA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
6394117,MONGAGUÁ,THYAGO JACOB DOS ANJOS PEREIRA,5,EMEF. FLÓRIDA MIRIM
6394317,MONGAGUÁ,MARIA MARTA SOARES,1,EMEIEF. PEQUENO PRÍNCIPE
6394375,MONGAGUÁ,LUIZ BERBIZ DE OLIVEIRA,9,EMEF. IVONE DE ALMEIDA MONTEIRO
6394450,MONGAGUÁ,RICKSON COSTA SILVA,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
6395918,MONGAGUÁ,LUIZ BERBIZ DE OLIVEIRA,11,EMEIEF. PEQUENO PRÍNCIPE
6396267,MONGAGUÁ,VOTO NULO,9,EMEF SIRANA KOUKDJIAN
6399431,MONGAGUÁ,FRANCISCO INALDO FALCÃO,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6400428,MONGAGUÁ,MARCIO ROGERIO FERREIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6401693,MONGAGUÁ,SCARLETE DE SOUZA PORTELLA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6401993,MONGAGUÁ,Partido Trabalhista Brasileiro,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6401994,MONGAGUÁ,Partido Trabalhista Brasileiro,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
6401995,MONGAGUÁ,Partido Trabalhista Brasileiro,1,EMEF. BARIGUI
6404218,MONGAGUÁ,SUELI MOREIRA BRITO DOS SANTOS,1,EMEF. TONICO SILVA
6404861,MONGAGUÁ,SANDRO LARA VIEIRA,1,EMEF. VERA CRUZ
6405095,MONGAGUÁ,THIAGO DOS REIS SANTOS,2,EE. PROF. AIDA LEDA BAUER DAVIES
6406498,MONGAGUÁ,SIDNEY DA SILVA LOPES,1,EE. PROF. ARACY DA SILVA FREITAS
6406561,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,4,EMEF. BARIGUI
6407522,MONGAGUÁ,LUIZ BERBIZ DE OLIVEIRA,8,EMEIEF. PEQUENO PRÍNCIPE
6407889,MONGAGUÁ,ANDRÉ DA SILVA ROCHA,5,EMEF. JACOUB KOUKDJIAN
6408006,MONGAGUÁ,SANDRO LARA VIEIRA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
6408873,MONGAGUÁ,LUIZ BERBIZ DE OLIVEIRA,13,EMEF. JACOUB KOUKDJIAN
6409175,MONGAGUÁ,PAULO HENRIQUE DOMINGOS RAMOS,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6409289,MONGAGUÁ,VOTO NULO,11,EE. PROF. ARACY DA SILVA FREITAS
6409510,MONGAGUÁ,DANIEL SOARES DA SILVA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6410111,MONGAGUÁ,DURVALENO DEUSDARA BRITO,1,EMEF. IVONE DE ALMEIDA MONTEIRO
6410623,MONGAGUÁ,DURVALENO DEUSDARA BRITO,2,EMEF. TONICO SILVA
6411015,MONGAGUÁ,DANIEL SOARES DA SILVA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
6411305,MONGAGUÁ,LUCAS EDUARDO DA SILVA SAMPAIO,1,EMEF. REGINA MARIA
6411690,MONGAGUÁ,PAULO HENRIQUE DOMINGOS RAMOS,3,EMEF. PROF. PEDRO FERNANDES DANTE
6412139,MONGAGUÁ,JULIA GARE DOS ANJOS,3,EMEIEF. PEQUENO PRÍNCIPE
6413487,MONGAGUÁ,LUIZ BERBIZ DE OLIVEIRA,16,EE. PROF. AIDA LEDA BAUER DAVIES
6414671,MONGAGUÁ,PAULO HENRIQUE DOMINGOS RAMOS,1,EE. AGENOR DE CAMPOS
6415093,MONGAGUÁ,CLAUDINEI ISIDORO LEITE,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6415127,MONGAGUÁ,CARLOS SILVA SANTOS NETO,4,EE. AGENOR DE CAMPOS
6415305,MONGAGUÁ,ELISEU MARTINS DE JESUS GOMES,5,EMEF. JACOUB KOUKDJIAN
6415618,MONGAGUÁ,JULIA GARE DOS ANJOS,1,EMEF. PROF. PEDRO FERNANDES DANTE
6415858,MONGAGUÁ,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,4,EMEF SIRANA KOUKDJIAN
6416092,MONGAGUÁ,CARLOS SILVA SANTOS NETO,6,EE. PROF. AIDA LEDA BAUER DAVIES
6418082,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,20,EMEF. VERA CRUZ
6418373,MONGAGUÁ,DANIEL SOARES DA SILVA,5,EE. AGENOR DE CAMPOS
6418932,MONGAGUÁ,ANTONIO CARLOS ALVES DE LIRA,1,EMEF. VERA CRUZ
6419319,MONGAGUÁ,ELISEU MARTINS DE JESUS GOMES,2,EMEF. JACOUB KOUKDJIAN
6419460,MONGAGUÁ,RICARDO POETA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
6419500,MONGAGUÁ,SIDNEY DA SILVA LOPES,6,EE. PROF. AIDA LEDA BAUER DAVIES
6419784,MONGAGUÁ,LUCAS EDUARDO DA SILVA SAMPAIO,1,EMEIEF. PEQUENO PRÍNCIPE
6421113,MONGAGUÁ,SERGIO CARLOS FONSECA DOMINGOS,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6421365,MONGAGUÁ,DANIEL SOARES DA SILVA,6,EE. AGENOR DE CAMPOS
6422033,MONGAGUÁ,ADEILSON JOSÉ DA SILVA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6422034,MONGAGUÁ,FABRICIO DA SILVA ALMEIDA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6423060,MONGAGUÁ,COSME EDIMAR FERREIRA DE SOUZA,1,EMEIEF. PEQUENO PRÍNCIPE
6423309,MONGAGUÁ,ROGÉRIO SIMÕES DE ARAÚJO,2,EMEF. REGINA MARIA
6424121,MONGAGUÁ,CARLOS SILVA SANTOS NETO,4,EMEF. IVONE DE ALMEIDA MONTEIRO
6424225,MONGAGUÁ,PAULO HENRIQUE DOMINGOS RAMOS,1,EMEF. REGINA MARIA
6425463,MONGAGUÁ,ANA PAULA BUONO,1,EE. AGENOR DE CAMPOS
6425656,MONGAGUÁ,CARLOS SILVA SANTOS NETO,2,EMEF. TONICO SILVA
6428054,MONGAGUÁ,COSME EDIMAR FERREIRA DE SOUZA,1,EE. PROF. AIDA LEDA BAUER DAVIES
6428390,MONGAGUÁ,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,3,EE. PROF. ARACY DA SILVA FREITAS
6428540,MONGAGUÁ,Democratas,1,EMEF. BARIGUI
6428993,MONGAGUÁ,Democratas,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
6429095,MONGAGUÁ,COSME EDIMAR FERREIRA DE SOUZA,3,EMEIEF SÍTIO DO PICA PAU AMARELO
6430346,MONGAGUÁ,JUCINÉIA OLIVEIRA ALVES FERREIRA,1,EMEIEF SÍTIO DO PICA PAU AMARELO
6431311,MONGAGUÁ,EDILENA DAS GRAÇAS SILVA CALLIPO CAVALCANTI,2,EMEIEF SÍTIO DO PICA PAU AMARELO
6431396,MONGAGUÁ,DANIEL SOARES DA SILVA,4,EE. PROF. ARACY DA SILVA FREITAS
6432202,MONGAGUÁ,VALTER SILVA DE LIRA,1,EMEF. PROF. PEDRO FERNANDES DANTE
6432896,MONGAGUÁ,DANIEL SOARES DA SILVA,2,EE. PROF. ARACY DA SILVA FREITAS
6433365,MONGAGUÁ,ANDERSON GONÇALVES DA ROCHA,2,EMEF. REGINA MARIA
6433602,MONGAGUÁ,COSME EDIMAR FERREIRA DE SOUZA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
6433730,MONGAGUÁ,SILVIO VIANA VIEIRA,1,EMEF. TONICO SILVA
6433736,MONGAGUÁ,VALTER SILVA DE LIRA,2,EE. AGENOR DE CAMPOS
6434352,MONGAGUÁ,JUCINÉIA OLIVEIRA ALVES FERREIRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
6434642,MONGAGUÁ,ABRAÃO GONÇALVES,1,EMEIEF. PEQUENO PRÍNCIPE
6434883,MONGAGUÁ,CARLOS NOGUEIRA DA SILVA,4,EMEF. REGINA MARIA
6436451,MONGAGUÁ,FÁBIO JACKSON LOPES MATOS,1,EE. PROF. ARACY DA SILVA FREITAS
6436865,MONGAGUÁ,CARLOS NOGUEIRA DA SILVA,1,EMEIEF. PEQUENO PRÍNCIPE
6437041,MONGAGUÁ,Partido Social Democrático,1,EMEF. PROF. PEDRO FERNANDES DANTE
6437217,MONGAGUÁ,VALTER SILVA DE LIRA,2,EE. AGENOR DE CAMPOS
6437436,MONGAGUÁ,AUREO TADEUS DA SILVA,3,EMEF SIRANA KOUKDJIAN
6437533,MONGAGUÁ,Partido Social Democrático,1,EMEF. REGINA MARIA
6437602,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,14,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6438578,MONGAGUÁ,Partido Social Democrático,1,EE. AGENOR DE CAMPOS
6438776,MONGAGUÁ,VALTER SILVA DE LIRA,2,EE. PROF. ARACY DA SILVA FREITAS
6440765,MONGAGUÁ,FÁBIO RIBEIRO ARENA,7,EMEF. BARIGUI
6441384,MONGAGUÁ,ROSANGELA FATIMA MONTE RIBEIRO,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
6442089,MONGAGUÁ,Democratas,2,EMEF. IVONE DE ALMEIDA MONTEIRO
6442558,MONGAGUÁ,Democratas,1,EMEF. REGINA MARIA
6442773,MONGAGUÁ,VALTER SILVA DE LIRA,2,EMEF. REGINA MARIA
6443086,MONGAGUÁ,Democratas,2,EMEF. PROF. PEDRO FERNANDES DANTE
6443096,MONGAGUÁ,Democratas,1,EMEF. REGINA MARIA
6443109,MONGAGUÁ,Democratas,1,EE. AGENOR DE CAMPOS
6443278,MONGAGUÁ,VALTER SILVA DE LIRA,2,EMEF. REGINA MARIA
6443478,MONGAGUÁ,FÁBIO JACKSON LOPES MATOS,1,EMEF. PROF. PEDRO FERNANDES DANTE
6444657,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,8,EE. PROF. ARACY DA SILVA FREITAS
6444790,MONGAGUÁ,SILVIO VIANA VIEIRA,1,EE. PROF. AIDA LEDA BAUER DAVIES
6444951,MONGAGUÁ,CARLOS EDUARDO HUBNER DE OLIVEIRA,1,EE. PROF. ARACY DA SILVA FREITAS
6445414,MONGAGUÁ,MARCELO DA SILVA RAMOS,3,EMEF. REGINA MARIA
6446397,MONGAGUÁ,MARCELO DA SILVA RAMOS,2,EMEIEF. PEQUENO PRÍNCIPE
6447140,MONGAGUÁ,THYAGO JACOB DOS ANJOS PEREIRA,2,EMEF. BARIGUI
6447141,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,2,EMEF. BARIGUI
6447289,MONGAGUÁ,VALTER SILVA DE LIRA,1,EE. AGENOR DE CAMPOS
6449682,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6450718,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,4,EMEF. FLÓRIDA MIRIM
6450923,MONGAGUÁ,MARCELO DA SILVA RAMOS,9,EMEF. IVONE DE ALMEIDA MONTEIRO
6451684,MONGAGUÁ,THYAGO JACOB DOS ANJOS PEREIRA,1,EMEF. BARIGUI
6451685,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,3,EMEF. BARIGUI
6454579,MONGAGUÁ,JOZIMAR ALEXANDRE DA SILVA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6455241,MONGAGUÁ,SÉRGIO SILVESTRE RODRIGUES,10,EMEF. IVONE DE ALMEIDA MONTEIRO
6455242,MONGAGUÁ,RENATO CARBALLO LORENZO,3,EMEF. VERA CRUZ
6456272,MONGAGUÁ,SÉRGIO SILVESTRE RODRIGUES,8,EMEF. TONICO SILVA
6457751,MONGAGUÁ,KELLY DE LIRA CAPATTO,2,EMEF. REGINA MARIA
6458191,MONGAGUÁ,BALDUINO RODRIGUES DINIZ,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
6458203,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,2,EMEF. REGINA MARIA
6458833,MONGAGUÁ,FÁBIO RIBEIRO ARENA,11,EMEF. VERA CRUZ
6459174,MONGAGUÁ,Democratas,1,EMEF. VERA CRUZ
6459643,MONGAGUÁ,Democratas,1,EMEF. VERA CRUZ
6459685,MONGAGUÁ,Democratas,1,EMEF. BARIGUI
6460499,MONGAGUÁ,MARCELO DA SILVA RAMOS,3,EMEIEF. PEQUENO PRÍNCIPE
6460515,MONGAGUÁ,ANTONIO CARLOS ALVES DE LIRA,1,EMEF. VERA CRUZ
6460817,MONGAGUÁ,ANTONIO EDUARDO DOS SANTOS,10,EMEF. VERA CRUZ
6461350,MONGAGUÁ,FÁBIO RIBEIRO ARENA,1,EMEF. BARIGUI
6462032,MONGAGUÁ,ANTONIO CARLOS ALVES DE LIRA,1,EMEF SIRANA KOUKDJIAN
6462783,MONGAGUÁ,RENATO CARBALLO LORENZO,4,EMEF. BARIGUI
6462802,MONGAGUÁ,AURIVALDO JOSÉ DOS SANTOS,6,EMEF. PREFEITO CASSIMIRO CORREA NETO
6463859,MONGAGUÁ,SILVIO VIANA VIEIRA,3,EE. AGENOR DE CAMPOS
6465022,MONGAGUÁ,MARCELO DA SILVA RAMOS,5,EE. PROF. AIDA LEDA BAUER DAVIES
6466289,MONGAGUÁ,SÉRGIO APARECIDO DOS SANTOS,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
6467363,MONGAGUÁ,FÁBIO RIBEIRO ARENA,10,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6468896,MONGAGUÁ,FÁBIO RIBEIRO ARENA,5,EMEF. VERA CRUZ
6470853,MONGAGUÁ,ALEXANDRE BARRIL DALLA PRIA,1,EMEIEF. PEQUENO PRÍNCIPE
6470876,MONGAGUÁ,FÁBIO RIBEIRO ARENA,10,EMEF. VERA CRUZ
6471101,MONGAGUÁ,SILVIO TAMAGNINI DE AQUINO,1,EMEF. IVONE DE ALMEIDA MONTEIRO
6472012,MONGAGUÁ,MARCUS VINICIUS PEREIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6472054,MONGAGUÁ,EDICARLOS FELISMINO,1,EE. AGENOR DE CAMPOS
6472226,MONGAGUÁ,Partido Social Democrático,1,EMEIEF SÍTIO DO PICA PAU AMARELO
6472227,MONGAGUÁ,Democratas,2,EMEF. VERA CRUZ
6472228,MONGAGUÁ,Democratas,1,EMEF. VERA CRUZ
6472229,MONGAGUÁ,Democratas,4,EMEF. VERA CRUZ
6472230,MONGAGUÁ,Democratas,1,EMEF. VERA CRUZ
6472231,MONGAGUÁ,Partido Social Democrático,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6472232,MONGAGUÁ,Democratas,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
6472356,MONGAGUÁ,ANTONIO EDUARDO DOS SANTOS,4,EMEF. BARIGUI
6472575,MONGAGUÁ,MAURO WILLIANS KHATAUNIAN,1,EMEF SIRANA KOUKDJIAN
6476112,MONGAGUÁ,SILVIO TAMAGNINI DE AQUINO,1,EMEF. VERA CRUZ
6476510,MONGAGUÁ,TIAGO JOSÉ DE OLIVEIRA,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6476999,MONGAGUÁ,ALINI ARAUJO ONORIO,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6478067,MONGAGUÁ,MARCUS VINICIUS PEREIRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
6478352,MONGAGUÁ,AURIVALDO JOSÉ DOS SANTOS,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6478607,MONGAGUÁ,SILVIO TAMAGNINI DE AQUINO,1,EMEF. JACOUB KOUKDJIAN
6480611,MONGAGUÁ,MARCUS VINICIUS PEREIRA,1,EMEIEF. PEQUENO PRÍNCIPE
6481887,MONGAGUÁ,ALEXANDRE BARRIL DALLA PRIA,1,EMEIEF. PEQUENO PRÍNCIPE
6482877,MONGAGUÁ,RENATO CARBALLO LORENZO,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6482918,MONGAGUÁ,ALEXANDRE BARRIL DALLA PRIA,1,EMEF. PROF. PEDRO FERNANDES DANTE
6487369,MONGAGUÁ,ALEXANDRE BARRIL DALLA PRIA,1,EMEF. PROF. PEDRO FERNANDES DANTE
6487849,MONGAGUÁ,RENATO CARBALLO LORENZO,2,EMEF. VERA CRUZ
6488361,MONGAGUÁ,IARA DOS SANTOS SILVA,4,EMEF. VERA CRUZ
6488852,MONGAGUÁ,ANA PAULA OHANA DANIEL,1,EMEF. VERA CRUZ
6489372,MONGAGUÁ,KELLY DE LIRA CAPATTO,3,EMEIEF. PEQUENO PRÍNCIPE
6489823,MONGAGUÁ,ADEILSON JOSÉ DA SILVA,5,EMEF. BARIGUI
6489915,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6490494,MONGAGUÁ,TIAGO JOSÉ DE OLIVEIRA,1,EMEF. VERA CRUZ
6491418,MONGAGUÁ,ALEXANDRE BARRIL DALLA PRIA,1,EMEF SIRANA KOUKDJIAN
6491538,MONGAGUÁ,ALINI ARAUJO ONORIO,4,EMEF. VERA CRUZ
6491907,MONGAGUÁ,RENATO CARBALLO LORENZO,3,EMEF. VERA CRUZ
6492967,MONGAGUÁ,PAULO HENRIQUE DOMINGOS RAMOS,2,EMEF. VERA CRUZ
6493097,MONGAGUÁ,MARCUS VINICIUS PEREIRA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
6493912,MONGAGUÁ,ALEXANDRE BARRIL DALLA PRIA,4,EMEF. VERA CRUZ
6495064,MONGAGUÁ,CARLOS NOGUEIRA DA SILVA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
6496200,MONGAGUÁ,PATRICIA REGINA PAULINO DOS SANTOS,1,EMEIEF. PEQUENO PRÍNCIPE
6496236,MONGAGUÁ,MARCIO ROGERIO FERREIRA,1,EMEIEF. PEQUENO PRÍNCIPE
6496524,MONGAGUÁ,TIAGO JOSÉ DE OLIVEIRA,4,EE. PROF. ARACY DA SILVA FREITAS
6496992,MONGAGUÁ,VALTER SILVA DE LIRA,1,EMEF. BARIGUI
6497012,MONGAGUÁ,ALINI ARAUJO ONORIO,1,EE. PROF. ARACY DA SILVA FREITAS
6497375,MONGAGUÁ,SÉRGIO APARECIDO DOS SANTOS,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6500993,MONGAGUÁ,WILTON CARNEIRO DE OLIVEIRA,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6501969,MONGAGUÁ,ANTONIO EDUARDO DOS SANTOS,6,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6506057,MONGAGUÁ,TIAGO JOSÉ DE OLIVEIRA,6,EMEF. IVONE DE ALMEIDA MONTEIRO
6506099,MONGAGUÁ,ALINI ARAUJO ONORIO,6,EMEF. IVONE DE ALMEIDA MONTEIRO
6506587,MONGAGUÁ,TIAGO JOSÉ DE OLIVEIRA,1,EMEIEF. PEQUENO PRÍNCIPE
6506943,MONGAGUÁ,ALEXANDRE BARRIL DALLA PRIA,1,EMEF. BARIGUI
6507047,MONGAGUÁ,WILTON CARNEIRO DE OLIVEIRA,3,EMEF. TONICO SILVA
6507095,MONGAGUÁ,ALINI ARAUJO ONORIO,2,EMEIEF. PEQUENO PRÍNCIPE
6507155,MONGAGUÁ,MARCUS VINICIUS PEREIRA,6,EMEIEF. PEQUENO PRÍNCIPE
6507489,MONGAGUÁ,ANTONIO EDUARDO DOS SANTOS,11,EMEF. VERA CRUZ
6508545,MONGAGUÁ,JOÃO CARLOS DOS SANTOS,1,EMEF. IVONE DE ALMEIDA MONTEIRO
6508552,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,2,EMEF. TONICO SILVA
6510681,MONGAGUÁ,ROSANGELA FATIMA MONTE RIBEIRO,2,EMEF. REGINA MARIA
6511750,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,1,EMEF. JACOUB KOUKDJIAN
6514922,MONGAGUÁ,ARGEO ARIAS RODRIGUES FILHO,1,EMEF. FLÓRIDA MIRIM
6517014,MONGAGUÁ,TIAGO JOSÉ DE OLIVEIRA,3,EMEF. JACOUB KOUKDJIAN
6517489,MONGAGUÁ,ALINI ARAUJO ONORIO,1,EMEF. JACOUB KOUKDJIAN
6520390,MONGAGUÁ,SERGIO CARLOS FONSECA DOMINGOS,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6520512,MONGAGUÁ,LEONARDO MARQUES DE OLIVEIRA,1,EMEIEF. PEQUENO PRÍNCIPE
6520892,MONGAGUÁ,SERGIO CARLOS FONSECA DOMINGOS,3,EMEF. IVONE DE ALMEIDA MONTEIRO
6524729,MONGAGUÁ,RICKSON COSTA SILVA,1,EMEIEF. PEQUENO PRÍNCIPE
6525209,MONGAGUÁ,RICKSON COSTA SILVA,2,EMEF. BARIGUI
6525425,MONGAGUÁ,SERGIO CARLOS FONSECA DOMINGOS,1,EE. AGENOR DE CAMPOS
6527561,MONGAGUÁ,MARIA MARTA SOARES,1,EMEF. REGINA MARIA
6528060,MONGAGUÁ,GIOVANNA FREIRE,1,EMEF. FLÓRIDA MIRIM
6529434,MONGAGUÁ,KELLY DE LIRA CAPATTO,1,EMEF. VERA CRUZ
6529744,MONGAGUÁ,PATRICIA GLEICI ALBERTO SOBOYEJO,1,EMEF. PROF. PEDRO FERNANDES DANTE
6530823,MONGAGUÁ,Democratas,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6530830,MONGAGUÁ,Democratas,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6534437,MONGAGUÁ,PATRÍCIA ALENCAR DE OLIVEIRA BAPTISTA,1,EMEF. REGINA MARIA
6534784,MONGAGUÁ,RICKSON COSTA SILVA,1,EMEF. BARIGUI
6535259,MONGAGUÁ,MARCIO ROGERIO FERREIRA,1,EMEF. BARIGUI
6535438,MONGAGUÁ,KELLY DE LIRA CAPATTO,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6535524,MONGAGUÁ,GIOVANNA FREIRE,1,EMEF SIRANA KOUKDJIAN
6535988,MONGAGUÁ,KELLY DE LIRA CAPATTO,1,EMEF. VERA CRUZ
6536053,MONGAGUÁ,ARGEO ARIAS RODRIGUES FILHO,1,EMEIEF. PEQUENO PRÍNCIPE
6537628,MONGAGUÁ,LEONARDO MARQUES DE OLIVEIRA,1,EMEF. FLÓRIDA MIRIM
6537801,MONGAGUÁ,PATRICIA REGINA PAULINO DOS SANTOS,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
6537812,MONGAGUÁ,MARCIO ROGERIO FERREIRA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6537977,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,4,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6538111,MONGAGUÁ,MARIA DO ROSARIO LISBOA GONÇALVES,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6538606,MONGAGUÁ,VOTO BRANCO,11,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6540281,MONGAGUÁ,MARCIO ROGERIO FERREIRA,1,EMEF. BARIGUI
6540700,MONGAGUÁ,RICHARD KOTZENT,3,EE. PROF. AIDA LEDA BAUER DAVIES
6540819,MONGAGUÁ,MAURO THEMOTEO DE ANDRADE,1,EMEF. JACOUB KOUKDJIAN
6542734,MONGAGUÁ,SILVIO TAMAGNINI DE AQUINO,1,EE. AGENOR DE CAMPOS
6542840,MONGAGUÁ,MARCIO ROGERIO FERREIRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
6543527,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,3,EMEF. PROF. PEDRO FERNANDES DANTE
6543617,MONGAGUÁ,MARÍLIA APARECIDA TERRÃO,1,EE. PROF. ARACY DA SILVA FREITAS
6544156,MONGAGUÁ,JOSÉ FRANCISCO BOAVENTURA,4,EMEIEF. PEQUENO PRÍNCIPE
6546580,MONGAGUÁ,VOTO BRANCO,7,EE. AGENOR DE CAMPOS
6547260,MONGAGUÁ,MAURO WILLIANS KHATAUNIAN,2,EE. AGENOR DE CAMPOS
6547477,MONGAGUÁ,MARCUS VINICIUS PEREIRA,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
6547847,MONGAGUÁ,EDICARLOS FELISMINO,6,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6548104,MONGAGUÁ,GIOVANNA FREIRE,1,EMEF. BARIGUI
6550201,MONGAGUÁ,RICHARD KOTZENT,1,EMEIEF SÍTIO DO PICA PAU AMARELO
6550445,MONGAGUÁ,PAULO DE OLIVEIRA TAVARES,2,EMEF. BARIGUI
6551464,MONGAGUÁ,MARCELO DA SILVA RAMOS,4,EMEF. PROF. PEDRO FERNANDES DANTE
6551542,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,4,EE. AGENOR DE CAMPOS
6552178,MONGAGUÁ,ARGEO ARIAS RODRIGUES FILHO,2,EMEF. IVONE DE ALMEIDA MONTEIRO
6552491,MONGAGUÁ,ROSANGELA FATIMA MONTE RIBEIRO,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6555045,MONGAGUÁ,EDILSON TONON D ALMEIDA,3,EE. AGENOR DE CAMPOS
6555537,MONGAGUÁ,EDILSON TONON D ALMEIDA,10,EE. PROF. AIDA LEDA BAUER DAVIES
6556266,MONGAGUÁ,ANDERSON GONÇALVES DA ROCHA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
6556356,MONGAGUÁ,ELISEU MARTINS DE JESUS GOMES,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6556522,MONGAGUÁ,ANDRÉ ALVES DOS SANTOS,1,EE. PROF. ARACY DA SILVA FREITAS
6557120,MONGAGUÁ,VOTO NULO,19,EMEIEF. PEQUENO PRÍNCIPE
6558604,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,4,EE. AGENOR DE CAMPOS
6560241,MONGAGUÁ,ROGÉRIO SIMÕES DE ARAÚJO,1,EE. AGENOR DE CAMPOS
6560245,MONGAGUÁ,ROGÉRIO SIMÕES DE ARAÚJO,4,EMEF. IVONE DE ALMEIDA MONTEIRO
6561172,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,2,EMEF. JACOUB KOUKDJIAN
6561856,MONGAGUÁ,MAURO WILLIANS KHATAUNIAN,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6562653,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,4,EMEF. JACOUB KOUKDJIAN
