,NM_MUNICIPIO,DS_CARGO,NM_VOTAVEL,QT_VOTOS,NM_LOCAL_VOTACAO
2777323,MONGAGUÁ,Vereador,ADEILSON JOSE DA SILVA,6,EMEF VEREADOR GIVALDO ALVES GOMES
2777345,MONGAGUÁ,Vereador,ADEILSON JOSE DA SILVA,10,EE. AGENOR DE CAMPOS
2777346,MONGAGUÁ,Vereador,ADEILSON JOSE DA SILVA,12,EMEIEF CLAUDIA MARIA ANDRELLA
2778841,MONGAGUÁ,Vereador,WAGNER LACERDA FERREIRA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
2779210,MONGAGUÁ,Vereador,JOSÉ PEDRO FACCINA,9,EMEF SIRANA KOUKDJIAN
2779216,MONGAGUÁ,Vereador,JOSÉ PEDRO FACCINA,4,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2779694,MONGAGUÁ,Vereador,DIEGO MARTINS DOMINGUES,2,EMEIEF SÍTIO DO PICA PAU AMARELO
2779696,MONGAGUÁ,Vereador,DIEGO MARTINS DOMINGUES,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
2779703,MONGAGUÁ,Vereador,DIEGO MARTINS DOMINGUES,4,EMEIEF. PEQUENO PRÍNCIPE
2779718,MONGAGUÁ,Vereador,ANDERSON LUIZ DE OLIVEIRA,4,EMEF SIRANA KOUKDJIAN
2779719,MONGAGUÁ,Vereador,ANDERSON LUIZ DE OLIVEIRA,5,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2780217,MONGAGUÁ,Vereador,CLAUDIA GREGÓRIO DA CRUZ,2,EMEF SIRANA KOUKDJIAN
2780219,MONGAGUÁ,Vereador,ANDRÉA APARECIDA INDRIGO,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
2780220,MONGAGUÁ,Vereador,CLAUDIA GREGÓRIO DA CRUZ,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2780364,MONGAGUÁ,Vereador,FLAVIO ELEANDRO SANTANA PASSOS,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2780713,MONGAGUÁ,Vereador,MARIA DO ROSARIO LISBOA GONÇALVES,1,EMEIEF SÍTIO DO PICA PAU AMARELO
2780715,MONGAGUÁ,Vereador,MARIA DO ROSARIO LISBOA GONÇALVES,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
2780716,MONGAGUÁ,Vereador,RODRIGO MARCELO RODRIGUES,1,EMEIEF. PEQUENO PRÍNCIPE
2781214,MONGAGUÁ,Vereador,LILIAN SOLEDAD DA SILVA DE SOUZA,2,EMEF SIRANA KOUKDJIAN
2781685,MONGAGUÁ,Vereador,KELLY DE LIRA CAPATTO,2,EMEIEF SÍTIO DO PICA PAU AMARELO
2781688,MONGAGUÁ,Vereador,KELLY DE LIRA CAPATTO,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
2781693,MONGAGUÁ,Vereador,KELLY DE LIRA CAPATTO,1,EMEIEF. PEQUENO PRÍNCIPE
2782328,MONGAGUÁ,Vereador,ALINE CRISTINA SOUZA LIMA OTÁVIO,1,EMEIEF CLAUDIA MARIA ANDRELLA
2782340,MONGAGUÁ,Vereador,ALINE CRISTINA SOUZA LIMA OTÁVIO,1,EMEF. BARIGUI
2782359,MONGAGUÁ,Vereador,FRANCISCO INALDO FALCÃO,5,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2782704,MONGAGUÁ,Vereador,MANOEL MESSIAS DE ALMEIDA,5,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2782705,MONGAGUÁ,Vereador,VALTER SILVA DE LIRA,1,EMEIEF. PEQUENO PRÍNCIPE
2782716,MONGAGUÁ,Vereador,RANIERIK FERNANDES DE LIMA,1,EMEF. BARIGUI
2782723,MONGAGUÁ,Vereador,RANIERIK FERNANDES DE LIMA,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2782738,MONGAGUÁ,Vereador,RANIERIK FERNANDES DE LIMA,6,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2782739,MONGAGUÁ,Vereador,RANIERIK FERNANDES DE LIMA,4,EMEF SIRANA KOUKDJIAN
2782747,MONGAGUÁ,Vereador,RANIERIK FERNANDES DE LIMA,9,EMEF. PROF. PEDRO FERNANDES DANTE
2782856,MONGAGUÁ,Vereador,WAGNER LACERDA FERREIRA,1,EE. PROF. ARACY DA SILVA FREITAS
2783230,MONGAGUÁ,Vereador,DAIANA CRISTINA FRANZEM ANDRELO,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2783341,MONGAGUÁ,Vereador,TATHIANE TUPINA PRETTYMAN FRAGA MOREIRA,1,EMEF SIRANA KOUKDJIAN
2784718,MONGAGUÁ,Vereador,THYAGO JACOB DOS ANJOS PEREIRA,4,EE. PROF. ARACY DA SILVA FREITAS
2784729,MONGAGUÁ,Vereador,THYAGO JACOB DOS ANJOS PEREIRA,1,EMEIEF CLAUDIA MARIA ANDRELLA
2785194,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,8,EMEIEF CLAUDIA MARIA ANDRELLA
2785195,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
2785233,MONGAGUÁ,Vereador,SILVIO BAYEUX DA SILVA NETO,4,EE. PROF. ARACY DA SILVA FREITAS
2785234,MONGAGUÁ,Vereador,SILVIO BAYEUX DA SILVA NETO,2,EE. PROF. ARACY DA SILVA FREITAS
2785372,MONGAGUÁ,Vereador,WAGNER MARTINS DOS REIS,1,EE. PROF. ARACY DA SILVA FREITAS
2785856,MONGAGUÁ,Vereador,AURIVALDO JOSE DOS SANTOS,2,EE. PROF. ARACY DA SILVA FREITAS
2785858,MONGAGUÁ,Vereador,AURIVALDO JOSE DOS SANTOS,2,EMEIEF CLAUDIA MARIA ANDRELLA
2786342,MONGAGUÁ,Vereador,EDICARLOS FELISMINO,7,EE. PROF. ARACY DA SILVA FREITAS
2786707,MONGAGUÁ,Vereador,MARCELO DOS SANTOS CONCEIÇÃO,1,EMEIEF CLAUDIA MARIA ANDRELLA
2787253,MONGAGUÁ,Vereador,ABNER ALMEIDA BEZERRA,2,EMEIEF CLAUDIA MARIA ANDRELLA
2788220,MONGAGUÁ,Vereador,LUCIANO LARA VIEIRA,2,EMEIEF CLAUDIA MARIA ANDRELLA
2788229,MONGAGUÁ,Vereador,MARIA REGINA CORREIA,1,EMEIEF. PEQUENO PRÍNCIPE
2788368,MONGAGUÁ,Vereador,JOSÉ JORGE SALOMÃO TEXEIRA,1,EE. PROF. ARACY DA SILVA FREITAS
2788369,MONGAGUÁ,Vereador,JOSÉ JORGE SALOMÃO TEXEIRA,1,EMEIEF CLAUDIA MARIA ANDRELLA
2789239,MONGAGUÁ,Vereador,DIEGO MARTINS DOMINGUES,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2789244,MONGAGUÁ,Vereador,DIEGO MARTINS DOMINGUES,6,EMEIEF. PEQUENO PRÍNCIPE
2789265,MONGAGUÁ,Vereador,JOSÉ PEDRO FACCINA,8,EE. PROF. AIDA LEDA BAUER DAVIES
2789721,MONGAGUÁ,Vereador,ANDRÉA APARECIDA INDRIGO,3,EMEIEF. PEQUENO PRÍNCIPE
2789870,MONGAGUÁ,Vereador,ALEXANDRE MONTEIRO DA SILVA,1,EMEIEF CLAUDIA MARIA ANDRELLA
2789880,MONGAGUÁ,Vereador,LUCIMARA SILVA LIRA,1,EE. AGENOR DE CAMPOS
2789881,MONGAGUÁ,Vereador,ALEX MARCELO DOS SANTOS,1,EE. AGENOR DE CAMPOS
2790217,MONGAGUÁ,Vereador,ANDERSON LUIZ DE OLIVEIRA,9,EE. PROF. AIDA LEDA BAUER DAVIES
2790218,MONGAGUÁ,Vereador,RODRIGO MARCELO RODRIGUES,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2790225,MONGAGUÁ,Vereador,MARIA DO ROSARIO LISBOA GONÇALVES,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2790253,MONGAGUÁ,Vereador,PAULO HENRIQUE VILELA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2790271,MONGAGUÁ,Vereador,KELLY DE LIRA CAPATTO,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2790349,MONGAGUÁ,Vereador,MARLENE APARECIDA DE SOUZA ZERTUS,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2790364,MONGAGUÁ,Vereador,ADEILSON JOSE DA SILVA,10,EE. AGENOR DE CAMPOS
2790709,MONGAGUÁ,Vereador,KELLY DE LIRA CAPATTO,1,EMEIEF. PEQUENO PRÍNCIPE
2790713,MONGAGUÁ,Vereador,FRANCISCA AUDIRENE ROCHA PORTELA,2,EMEIEF CLAUDIA MARIA ANDRELLA
2791262,MONGAGUÁ,Vereador,LILIAN SOLEDAD DA SILVA DE SOUZA,2,EE. PROF. AIDA LEDA BAUER DAVIES
2792347,MONGAGUÁ,Vereador,WALTER LUIZ DA COSTA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2792758,MONGAGUÁ,Vereador,LAÉRCIO PAIVA,1,EMEF. BARIGUI
2793747,MONGAGUÁ,Vereador,THYAGO JACOB DOS ANJOS PEREIRA,1,EMEF VEREADOR GIVALDO ALVES GOMES
2795394,MONGAGUÁ,Vereador,FLAVIO ELEANDRO SANTANA PASSOS,1,EE. PROF. ARACY DA SILVA FREITAS
2795782,MONGAGUÁ,Vereador,MARCIA GERUSA DA SILVA LIMA,1,EMEF. JACOUB KOUKDJIAN
2795899,MONGAGUÁ,Vereador,CLAUDIA APARECIDA DIAS,1,EE. PROF. ARACY DA SILVA FREITAS
2795901,MONGAGUÁ,Vereador,LIAMARA ZUBIA CHILA,2,EE. PROF. ARACY DA SILVA FREITAS
2796289,MONGAGUÁ,Vereador,RANIERIK FERNANDES DE LIMA,3,EMEIEF CLAUDIA MARIA ANDRELLA
2796291,MONGAGUÁ,Vereador,EDIMILSON JOAQUIM JUSTINIANO,3,EMEF VEREADOR GIVALDO ALVES GOMES
2796292,MONGAGUÁ,Vereador,RANIERIK FERNANDES DE LIMA,9,EMEF. PREFEITO CASSIMIRO CORREA NETO
2796391,MONGAGUÁ,Vereador,AURIVALDO JOSE DOS SANTOS,1,EMEF. BARIGUI
2796395,MONGAGUÁ,Vereador,AURIVALDO JOSE DOS SANTOS,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2796400,MONGAGUÁ,Vereador,AURIVALDO JOSE DOS SANTOS,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2796401,MONGAGUÁ,Vereador,AURIVALDO JOSE DOS SANTOS,4,EMEF SIRANA KOUKDJIAN
2796404,MONGAGUÁ,Vereador,AURIVALDO JOSE DOS SANTOS,1,EMEF. PROF. PEDRO FERNANDES DANTE
2796875,MONGAGUÁ,Vereador,EDICARLOS FELISMINO,2,EMEF. BARIGUI
2796879,MONGAGUÁ,Vereador,EDICARLOS FELISMINO,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2796882,MONGAGUÁ,Vereador,EDICARLOS FELISMINO,6,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2796883,MONGAGUÁ,Vereador,EDICARLOS FELISMINO,6,EMEF SIRANA KOUKDJIAN
2796887,MONGAGUÁ,Vereador,EDICARLOS FELISMINO,3,EMEF. PROF. PEDRO FERNANDES DANTE
2798274,MONGAGUÁ,Vereador,JOSÉ PEDRO FACCINA,7,EMEF. JACOUB KOUKDJIAN
2798284,MONGAGUÁ,Vereador,JOSÉ PEDRO FACCINA,13,EMEF VEREADOR GIVALDO ALVES GOMES
2798286,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,7,EMEIEF CLAUDIA MARIA ANDRELLA
2798287,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,3,EMEF. PROF. PEDRO FERNANDES DANTE
2798290,MONGAGUÁ,Vereador,JOSÉ PEDRO FACCINA,2,EE. AGENOR DE CAMPOS
2798291,MONGAGUÁ,Vereador,JOSÉ PEDRO FACCINA,6,EMEIEF CLAUDIA MARIA ANDRELLA
2798311,MONGAGUÁ,Vereador,ANDERSON LUIZ DE OLIVEIRA,7,EMEF. JACOUB KOUKDJIAN
2798315,MONGAGUÁ,Vereador,ANDERSON LUIZ DE OLIVEIRA,4,EMEF VEREADOR GIVALDO ALVES GOMES
2798769,MONGAGUÁ,Vereador,ANDERSON LUIZ DE OLIVEIRA,7,EE. AGENOR DE CAMPOS
2798772,MONGAGUÁ,Vereador,ANDERSON LUIZ DE OLIVEIRA,2,EMEIEF CLAUDIA MARIA ANDRELLA
2798894,MONGAGUÁ,Vereador,FRANCISCO LIMA DE MENDONÇA,1,EMEF. BARIGUI
2798903,MONGAGUÁ,Vereador,JOSÉ JORGE SALOMÃO TEXEIRA,1,EMEF. BARIGUI
2798904,MONGAGUÁ,Vereador,JOSÉ JORGE SALOMÃO TEXEIRA,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2798905,MONGAGUÁ,Vereador,JOSÉ JORGE SALOMÃO TEXEIRA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2798906,MONGAGUÁ,Vereador,JOSÉ JORGE SALOMÃO TEXEIRA,2,EMEF SIRANA KOUKDJIAN
2798910,MONGAGUÁ,Vereador,JOSÉ JORGE SALOMÃO TEXEIRA,1,EMEF. PROF. PEDRO FERNANDES DANTE
2798931,MONGAGUÁ,Vereador,TATHIANE TUPINA PRETTYMAN FRAGA MOREIRA,1,EMEIEF. PEQUENO PRÍNCIPE
2799264,MONGAGUÁ,Vereador,VANDERLEI ALVES CARDOSO,1,EMEF VEREADOR GIVALDO ALVES GOMES
2799286,MONGAGUÁ,Vereador,DIEGO MARTINS DOMINGUES,1,EMEF. BARIGUI
2799305,MONGAGUÁ,Vereador,MARCELO DOS SANTOS CONCEIÇÃO,1,EMEIEF CLAUDIA MARIA ANDRELLA
2800270,MONGAGUÁ,Vereador,LILIAN SOLEDAD DA SILVA DE SOUZA,2,EMEF VEREADOR GIVALDO ALVES GOMES
2800287,MONGAGUÁ,Vereador,LILIAN SOLEDAD DA SILVA DE SOUZA,3,EE. AGENOR DE CAMPOS
2800288,MONGAGUÁ,Vereador,LILIAN SOLEDAD DA SILVA DE SOUZA,1,EMEIEF CLAUDIA MARIA ANDRELLA
2800291,MONGAGUÁ,Vereador,ABNER ALMEIDA BEZERRA,1,EMEF. PROF. PEDRO FERNANDES DANTE
2800323,MONGAGUÁ,Vereador,LUCIANO LARA VIEIRA,1,EMEIEF CLAUDIA MARIA ANDRELLA
2800783,MONGAGUÁ,Vereador,LUCIANO LARA VIEIRA,3,EMEF. PROF. PEDRO FERNANDES DANTE
2800898,MONGAGUÁ,Vereador,ALEXANDRE MONTEIRO DA SILVA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
2802293,MONGAGUÁ,Vereador,KELLY DE LIRA CAPATTO,3,EMEF. BARIGUI
2802315,MONGAGUÁ,Vereador,THYAGO JACOB DOS ANJOS PEREIRA,8,EMEF. FLÓRIDA MIRIM
2802316,MONGAGUÁ,Vereador,THYAGO JACOB DOS ANJOS PEREIRA,4,EMEF. JACOUB KOUKDJIAN
2802444,MONGAGUÁ,Vereador,ALEX MARCELO DOS SANTOS,1,EE. PROF. ARACY DA SILVA FREITAS
2802451,MONGAGUÁ,Vereador,LUCIMARA SILVA LIRA,1,EMEF SIRANA KOUKDJIAN
2802458,MONGAGUÁ,Vereador,ALEX MARCELO DOS SANTOS,10,EMEF. JACOUB KOUKDJIAN
2802459,MONGAGUÁ,Vereador,ALEX MARCELO DOS SANTOS,4,EMEF. BARIGUI
2802815,MONGAGUÁ,Vereador,FRANCISCA AUDIRENE ROCHA PORTELA,1,EMEIEF CLAUDIA MARIA ANDRELLA
2802828,MONGAGUÁ,Vereador,SILVIO BAYEUX DA SILVA NETO,3,EMEF. FLÓRIDA MIRIM
2802829,MONGAGUÁ,Vereador,SILVIO BAYEUX DA SILVA NETO,2,EMEF. JACOUB KOUKDJIAN
2802926,MONGAGUÁ,Vereador,ADEILSON JOSE DA SILVA,3,EE. PROF. ARACY DA SILVA FREITAS
2802937,MONGAGUÁ,Vereador,ADEILSON JOSE DA SILVA,4,EMEF. JACOUB KOUKDJIAN
2802944,MONGAGUÁ,Vereador,ADEILSON JOSE DA SILVA,10,EMEF. BARIGUI
2803305,MONGAGUÁ,Vereador,VALTER SILVA DE LIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2803306,MONGAGUÁ,Vereador,MANOEL MESSIAS DE ALMEIDA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2803824,MONGAGUÁ,Vereador,DAIANA CRISTINA FRANZEM ANDRELO,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2803825,MONGAGUÁ,Vereador,DAIANA CRISTINA FRANZEM ANDRELO,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2803826,MONGAGUÁ,Vereador,DAIANA CRISTINA FRANZEM ANDRELO,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
2803827,MONGAGUÁ,Vereador,DAIANA CRISTINA FRANZEM ANDRELO,1,EMEIEF CLAUDIA MARIA ANDRELLA
2804358,MONGAGUÁ,Vereador,EDIMILSON JOAQUIM JUSTINIANO,1,EMEF. FLÓRIDA MIRIM
2804819,MONGAGUÁ,Vereador,LAÉRCIO PAIVA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2804943,MONGAGUÁ,Vereador,WALTER LUIZ DA COSTA,2,EMEF. JACOUB KOUKDJIAN
2805829,MONGAGUÁ,Vereador,LUIZ HUMBERTO MAZÃO JUNIOR,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2806471,MONGAGUÁ,Vereador,ALEXANDRE MONTEIRO DA SILVA,1,EMEIEF CLAUDIA MARIA ANDRELLA
2806820,MONGAGUÁ,Vereador,JOSÉ PEDRO FACCINA,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2806866,MONGAGUÁ,Vereador,ANDERSON LUIZ DE OLIVEIRA,8,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2806990,MONGAGUÁ,Vereador,FLAVIO ELEANDRO SANTANA PASSOS,1,EMEF. JACOUB KOUKDJIAN
2806991,MONGAGUÁ,Vereador,FLAVIO ELEANDRO SANTANA PASSOS,2,EMEF. IVONE DE ALMEIDA MONTEIRO
2806992,MONGAGUÁ,Vereador,FLAVIO ELEANDRO SANTANA PASSOS,3,EMEF. TONICO SILVA
2807977,MONGAGUÁ,Vereador,AURIVALDO JOSE DOS SANTOS,1,EMEIEF CLAUDIA MARIA ANDRELLA
2807978,MONGAGUÁ,Vereador,AURIVALDO JOSE DOS SANTOS,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
2808002,MONGAGUÁ,Vereador,EDICARLOS FELISMINO,3,EMEIEF CLAUDIA MARIA ANDRELLA
2808004,MONGAGUÁ,Vereador,EDICARLOS FELISMINO,7,EMEF. PREFEITO CASSIMIRO CORREA NETO
2808322,MONGAGUÁ,Vereador,RANIERIK FERNANDES DE LIMA,7,EMEIEF CLAUDIA MARIA ANDRELLA
2808325,MONGAGUÁ,Vereador,RANIERIK FERNANDES DE LIMA,5,EMEF. PROF. PEDRO FERNANDES DANTE
2808365,MONGAGUÁ,Vereador,LILIAN SOLEDAD DA SILVA DE SOUZA,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2809369,MONGAGUÁ,Vereador,THYAGO JACOB DOS ANJOS PEREIRA,2,EMEF. IVONE DE ALMEIDA MONTEIRO
2809370,MONGAGUÁ,Vereador,THYAGO JACOB DOS ANJOS PEREIRA,6,EMEF. FLÓRIDA MIRIM
2809846,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,2,EMEIEF. PEQUENO PRÍNCIPE
2809847,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
2809961,MONGAGUÁ,Vereador,FRANCISCO INALDO FALCÃO,1,EMEF. IVONE DE ALMEIDA MONTEIRO
2810006,MONGAGUÁ,Vereador,JOSÉ JORGE SALOMÃO TEXEIRA,2,EMEIEF CLAUDIA MARIA ANDRELLA
2810007,MONGAGUÁ,Vereador,JOSÉ JORGE SALOMÃO TEXEIRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
2810344,MONGAGUÁ,Vereador,SILVIO BAYEUX DA SILVA NETO,2,EMEF. FLÓRIDA MIRIM
2810986,MONGAGUÁ,Vereador,LIAMARA ZUBIA CHILA,2,EMEF. FLÓRIDA MIRIM
2811360,MONGAGUÁ,Vereador,MARCELO DOS SANTOS CONCEIÇÃO,1,EMEIEF. PEQUENO PRÍNCIPE
2811370,MONGAGUÁ,Vereador,DIEGO MARTINS DOMINGUES,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2811382,MONGAGUÁ,Vereador,DIEGO MARTINS DOMINGUES,7,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2811384,MONGAGUÁ,Vereador,DIEGO MARTINS DOMINGUES,6,EMEF. PREFEITO CASSIMIRO CORREA NETO
2811829,MONGAGUÁ,Vereador,DIEGO MARTINS DOMINGUES,5,EMEIEF CLAUDIA MARIA ANDRELLA
2811863,MONGAGUÁ,Vereador,ABNER ALMEIDA BEZERRA,2,EMEIEF. PEQUENO PRÍNCIPE
2811875,MONGAGUÁ,Vereador,MARCOS SIQUEIRA GONÇALVES,1,EMEF. TONICO SILVA
2811876,MONGAGUÁ,Vereador,MARCOS SIQUEIRA GONÇALVES,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
2812013,MONGAGUÁ,Vereador,ALEXANDRE MONTEIRO DA SILVA,1,EMEF. PROF. PEDRO FERNANDES DANTE
2812345,MONGAGUÁ,Vereador,ANDRÉA APARECIDA INDRIGO,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
2812372,MONGAGUÁ,Vereador,LUCIANO LARA VIEIRA,1,EMEIEF. PEQUENO PRÍNCIPE
2812377,MONGAGUÁ,Vereador,LUCIANO LARA VIEIRA,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
2813361,MONGAGUÁ,Vereador,MARIA DO ROSARIO LISBOA GONÇALVES,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2813370,MONGAGUÁ,Vereador,MARIA DO ROSARIO LISBOA GONÇALVES,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2813371,MONGAGUÁ,Vereador,MARIA DO ROSARIO LISBOA GONÇALVES,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
2814343,MONGAGUÁ,Vereador,KELLY DE LIRA CAPATTO,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2814350,MONGAGUÁ,Vereador,KELLY DE LIRA CAPATTO,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2814359,MONGAGUÁ,Vereador,KELLY DE LIRA CAPATTO,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
2814370,MONGAGUÁ,Vereador,KELLY DE LIRA CAPATTO,3,EMEIEF CLAUDIA MARIA ANDRELLA
2815510,MONGAGUÁ,Vereador,ANDREA MENDES SALVINO,1,EMEF. TONICO SILVA
2815525,MONGAGUÁ,Vereador,ROBERTA MOREIRA DE ALMEIDA,3,EMEF. IVONE DE ALMEIDA MONTEIRO
2815974,MONGAGUÁ,Vereador,ROBERTA MOREIRA DE ALMEIDA,1,EMEF. TONICO SILVA
2816357,MONGAGUÁ,Vereador,DAIANA CRISTINA FRANZEM ANDRELO,4,EE. PROF. ARACY DA SILVA FREITAS
2816358,MONGAGUÁ,Vereador,DAIANA CRISTINA FRANZEM ANDRELO,1,EMEIEF CLAUDIA MARIA ANDRELLA
2816402,MONGAGUÁ,Vereador,JOSÉ PEDRO FACCINA,2,EMEF. TONICO SILVA
2816851,MONGAGUÁ,Vereador,JOSÉ PEDRO FACCINA,4,EMEF. PREFEITO CASSIMIRO CORREA NETO
2816862,MONGAGUÁ,Vereador,THYAGO JACOB DOS ANJOS PEREIRA,4,EE. AGENOR DE CAMPOS
2816865,MONGAGUÁ,Vereador,THYAGO JACOB DOS ANJOS PEREIRA,6,EMEF. BARIGUI
2816867,MONGAGUÁ,Vereador,THYAGO JACOB DOS ANJOS PEREIRA,4,EE. PROF. ARACY DA SILVA FREITAS
2816891,MONGAGUÁ,Vereador,LAÉRCIO PAIVA,1,EE. PROF. ARACY DA SILVA FREITAS
2816892,MONGAGUÁ,Vereador,LAÉRCIO PAIVA,1,EMEIEF CLAUDIA MARIA ANDRELLA
2816907,MONGAGUÁ,Vereador,ANDERSON LUIZ DE OLIVEIRA,7,EMEF. TONICO SILVA
2817358,MONGAGUÁ,Vereador,ANDERSON LUIZ DE OLIVEIRA,6,EMEF. PREFEITO CASSIMIRO CORREA NETO
2817390,MONGAGUÁ,Vereador,CLAUDIA GREGÓRIO DA CRUZ,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
2818360,MONGAGUÁ,Vereador,LILIAN SOLEDAD DA SILVA DE SOUZA,2,EMEF. TONICO SILVA
2818365,MONGAGUÁ,Vereador,LILIAN SOLEDAD DA SILVA DE SOUZA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
2818533,MONGAGUÁ,Vereador,ALEX MARCELO DOS SANTOS,5,EMEF. JACOUB KOUKDJIAN
2819000,MONGAGUÁ,Vereador,ALEX MARCELO DOS SANTOS,3,EMEF. TONICO SILVA
2819494,MONGAGUÁ,Vereador,ADEILSON JOSE DA SILVA,14,EMEF. JACOUB KOUKDJIAN
2819498,MONGAGUÁ,Vereador,ADEILSON JOSE DA SILVA,4,EMEF. IVONE DE ALMEIDA MONTEIRO
2819540,MONGAGUÁ,Vereador,AURIVALDO JOSE DOS SANTOS,1,EMEIEF CLAUDIA MARIA ANDRELLA
2819543,MONGAGUÁ,Vereador,AURIVALDO JOSE DOS SANTOS,2,EMEF. PROF. PEDRO FERNANDES DANTE
2819884,MONGAGUÁ,Vereador,EDIMILSON JOAQUIM JUSTINIANO,1,EE. AGENOR DE CAMPOS
2819891,MONGAGUÁ,Vereador,EDIMILSON JOAQUIM JUSTINIANO,2,EMEF. BARIGUI
2820016,MONGAGUÁ,Vereador,EDICARLOS FELISMINO,2,EMEIEF CLAUDIA MARIA ANDRELLA
2820022,MONGAGUÁ,Vereador,EDICARLOS FELISMINO,2,EMEF. PROF. PEDRO FERNANDES DANTE
2820890,MONGAGUÁ,Vereador,RANIERIK FERNANDES DE LIMA,1,EMEIEF. PEQUENO PRÍNCIPE
2820893,MONGAGUÁ,Vereador,RANIERIK FERNANDES DE LIMA,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
2821508,MONGAGUÁ,Vereador,FRANCISCO LIMA DE MENDONÇA,1,EMEIEF CLAUDIA MARIA ANDRELLA
2821519,MONGAGUÁ,Vereador,FRANCISCO LIMA DE MENDONÇA,1,EMEF. PROF. PEDRO FERNANDES DANTE
2821528,MONGAGUÁ,Vereador,JOSÉ JORGE SALOMÃO TEXEIRA,1,EMEIEF CLAUDIA MARIA ANDRELLA
2821893,MONGAGUÁ,Vereador,MARCOS SIQUEIRA GONÇALVES,1,EMEIEF. PEQUENO PRÍNCIPE
2822526,MONGAGUÁ,Vereador,TATHIANE TUPINA PRETTYMAN FRAGA MOREIRA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
2822856,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,4,EMEF SIRANA KOUKDJIAN
2822857,MONGAGUÁ,Vereador,OSVALDO DE FREITAS FERREIRA,3,EMEIEF CLAUDIA MARIA ANDRELLA
